order_id,created_at,customer_id,region,category,quantity,unit_price,discount_pct,amount,entered_by,status
ORD-001599,2026-03-12 03:56:11,1016.0,central,C,34,2.93,6.8,92.83,op1,shipped
ORD-001600,2026-03-12 04:07:14,1024.0,west,C,16,3.14,4.3,48.08,op6,closed
ORD-001601,2026-03-12 04:18:19,1035.0,west,B,31,45.41,1.6,1385.2,op6,closed
ORD-001602,2026-03-12 04:46:55,1024.0,central,B,22,50.11,4.8,1049.43,op1,shipped
ORD-001603,2026-03-12 04:52:13,1023.0,north,A,33,12.36,4.3,390.24,op6,paid
ORD-001604,2026-03-12 04:59:45,1017.0,west,B,20,48.68,5.7,918.05,op2,shipped
ORD-001605,2026-03-12 05:05:00,1038.0,north,A,27,12.51,1.7,332.16,op1,paid
ORD-001606,2026-03-12 05:16:10,1020.0,east,B,33,46.09,8.4,1393.08,op2,paid
ORD-001607,2026-03-12 05:16:43,1027.0,east,B,27,48.9,1.8,1296.64,op2,shipped
ORD-001608,2026-03-12 05:19:13,1033.0,east,A,28,12.91,3.4,349.15,op1,shipped
ORD-001609,2026-03-12 05:33:41,1022.0,south,A,30,12.59,4.2,361.75,op3,new
ORD-001610,2026-03-12 05:53:54,1010.0,west,A,27,12.71,7.7,316.75,op2,shipped
ORD-001611,2026-03-12 05:56:40,1009.0,central,A,22,12.92,4.7,270.88,op2,shipped
ORD-001612,2026-03-12 06:08:57,1013.0,south,A,14,12.72,10.1,160.07,op6,shipped
ORD-001613,2026-03-12 06:16:25,1033.0,east,C,39,3.19,8.7,113.57,op4,paid
ORD-001614,2026-03-12 06:20:58,1017.0,east,A,20,11.89,3.3,230.01,op6,closed
ORD-001615,2026-03-12 06:24:08,1025.0,west,A,24,12.19,8.1,268.77,op5,new
ORD-001616,2026-03-12 06:31:05,1006.0,central,D,2,117.29,1.7,230.6,op3,shipped
ORD-001617,2026-03-12 06:33:20,1025.0,east,D,28,122.77,1.0,3403.16,op4,closed
ORD-001618,2026-03-12 06:33:37,1014.0,south,C,6,3.33,10.3,17.92,op4,shipped
ORD-001619,2026-03-12 06:52:44,1011.0,central,B,39,48.06,6.8,1746.75,op6,shipped
ORD-001620,2026-03-12 07:03:43,1024.0,north,D,21,123.64,10.2,2331.54,op6,paid
ORD-001621,2026-03-12 07:07:40,1013.0,north,D,21,111.46,4.6,2232.89,op1,new
ORD-001622,2026-03-12 07:09:04,1024.0,west,B,33,48.43,3.5,1542.22,op4,closed
ORD-001623,2026-03-12 07:27:03,1031.0,east,B,21,46.33,2.7,946.67,op6,paid
ORD-001624,2026-03-12 07:35:31,1039.0,north,C,16,3.29,10.1,47.36,op3,paid
ORD-001625,2026-03-12 07:36:11,1011.0,central,B,36,49.85,7.1,1667.2,op1,closed
ORD-001626,2026-03-12 07:51:10,1016.0,east,C,3,3.31,0.1,9.92,op5,shipped
ORD-001627,2026-03-12 08:14:59,1022.0,south,C,35,3.28,2.1,112.37,op4,new
ORD-001628,2026-03-12 08:21:31,1022.0,east,C,29,3.31,2.5,93.67,op3,new
ORD-001629,2026-03-12 08:32:40,1035.0,north,C,28,3.38,1.0,93.59,op5,new
ORD-001630,2026-03-12 08:41:09,1028.0,north,B,14,47.32,8.2,608.14,op4,shipped
ORD-001631,2026-03-12 08:50:32,1004.0,central,A,1,13.11,4.5,12.52,op3,new
ORD-001632,2026-03-12 09:06:30,1032.0,central,D,14,119.03,7.0,1549.76,op6,paid
ORD-001633,2026-03-12 09:14:20,1026.0,east,B,3,46.11,5.5,130.72,op6,new
ORD-001634,2026-03-12 09:27:29,1037.0,south,D,36,122.37,0.0,4405.18,op2,closed
ORD-001635,2026-03-12 09:39:21,1006.0,west,A,17,12.81,3.2,210.8,op3,paid
ORD-001636,2026-03-12 10:11:34,1009.0,central,A,21,12.65,1.8,260.78,op4,new
ORD-001637,2026-03-12 10:47:23,1025.0,north,C,7,3.15,7.8,20.3,op3,new
ORD-001638,2026-03-12 10:48:12,1001.0,north,B,37,48.98,6.2,1699.98,op6,closed
ORD-001639,2026-03-12 10:48:44,1018.0,west,B,30,47.78,3.2,1387.52,op1,shipped
ORD-001640,2026-03-12 10:51:10,1039.0,south,B,39,51.64,9.3,1826.7,op5,shipped
ORD-001641,2026-03-12 10:53:14,1027.0,west,D,10,121.56,12.6,1062.4,op3,closed
ORD-001642,2026-03-12 10:58:34,1016.0,east,B,2,48.7,2.0,95.46,op6,new
ORD-001643,2026-03-12 11:23:07,1022.0,south,B,3,47.38,0.0,142.13,op1,paid
ORD-001644,2026-03-12 11:24:28,1006.0,east,A,29,12.76,5.8,348.47,op3,new
ORD-001645,2026-03-12 11:25:34,1027.0,central,A,28,13.16,6.4,344.8,op4,paid
ORD-001646,2026-03-12 11:29:19,1027.0,north,A,21,12.26,0.0,257.54,op1,closed
ORD-001647,2026-03-12 11:30:18,1021.0,west,A,4,12.4,1.1,49.04,op1,shipped
ORD-001648,2026-03-12 11:30:44,1031.0,east,C,2,3.02,2.2,5.92,op2,paid
ORD-001649,2026-03-12 11:46:18,1001.0,central,D,23,120.01,6.9,2569.8,op4,shipped
ORD-001650,2026-03-12 11:51:13,1013.0,west,C,27,3.36,5.8,85.5,op4,shipped
ORD-001651,2026-03-12 12:01:21,1002.0,east,A,15,12.08,0.9,179.57,op1,closed
ORD-001652,2026-03-12 12:04:17,1032.0,east,A,16,12.38,2.0,19409.0,op3,new
ORD-001653,2026-03-12 12:04:42,1010.0,central,B,8,47.01,1.4,370.83,op5,paid
ORD-001654,2026-03-12 12:32:11,1012.0,south,C,25,3.18,5.0,75.5,op6,new
ORD-001655,2026-03-12 12:32:59,1002.0,south,A,20,12.23,11.4,216.71,op1,closed
ORD-001656,2026-03-12 12:36:20,1010.0,south,A,5,12.39,9.5,56.04,op2,paid
ORD-001657,2026-03-12 12:51:46,1022.0,south,B,13,46.46,7.7,557.53,op4,closed
ORD-001658,2026-03-12 12:56:02,1032.0,north,C,6,3.22,1.4,19.08,op4,shipped
ORD-001659,2026-03-12 13:01:59,1019.0,central,B,8,49.46,8.3,36282.0,op3,shipped
ORD-001660,2026-03-12 13:07:10,1029.0,south,A,27,12.8,2.7,33634.0,op3,paid
ORD-001661,2026-03-12 13:13:19,1015.0,north,B,17,45.38,2.6,751.42,op4,shipped
ORD-001662,2026-03-12 13:25:10,1024.0,south,C,22,3.33,8.4,67.12,op1,paid
ORD-001663,2026-03-12 13:29:41,1011.0,north,B,8,49.09,4.3,375.86,op2,closed
ORD-001664,2026-03-12 13:29:56,1008.0,central,A,6,12.94,7.4,71.9,op5,paid
ORD-001665,2026-03-12 13:29:59,1029.0,south,A,10,12.19,6.8,113.59,op6,closed
ORD-001666,2026-03-12 13:35:26,1013.0,south,B,25,47.21,3.1,1143.6,op5,paid
ORD-001667,2026-03-12 13:55:26,1005.0,west,B,25,49.04,5.6,1157.23,op5,new
ORD-001668,2026-03-12 13:58:55,1029.0,west,A,26,13.17,6.8,319.15,op5,shipped
ORD-001669,2026-03-12 14:01:12,1021.0,north,A,1,12.16,4.8,11.58,op1,shipped
ORD-001670,2026-03-12 14:06:11,1027.0,east,B,22,48.46,1.3,1052.35,op4,closed
ORD-001671,2026-03-12 14:12:48,1034.0,north,B,33,48.69,8.9,1463.89,op2,closed
ORD-001672,2026-03-12 14:27:13,1028.0,east,D,28,118.9,3.3,3219.29,op5,paid
ORD-001673,2026-03-12 14:33:52,1026.0,west,C,12,3.24,2.6,3784.0000000000005,op3,shipped
ORD-001674,2026-03-12 14:44:23,1024.0,east,B,5,47.33,3.3,228.86,op4,closed
ORD-001675,2026-03-12 14:50:56,1025.0,east,A,37,13.0,7.9,44287.0,op3,shipped
ORD-001676,2026-03-12 14:56:25,1006.0,south,A,38,11.91,5.7,426.87,op4,closed
ORD-001677,2026-03-12 14:57:01,1033.0,north,C,6,3.23,10.5,17.36,op4,paid
ORD-001678,2026-03-12 15:20:15,1011.0,north,B,6,47.33,0.4,282.83,op1,new
ORD-001679,2026-03-12 15:21:09,1035.0,east,B,30,47.97,3.6,1387.28,op6,paid
ORD-001680,2026-03-12 15:33:13,1003.0,east,A,4,12.18,5.4,46.08,op1,paid
ORD-001681,2026-03-12 15:47:49,1018.0,south,D,23,109.39,4.2,241021.99999999997,op3,new
ORD-001682,2026-03-12 15:49:13,1035.0,south,B,23,50.24,0.5,1149.7,op5,closed
ORD-001683,2026-03-12 15:55:34,1005.0,east,B,14,49.1,1.9,674.4,op1,shipped
ORD-001684,2026-03-12 15:58:26,1028.0,central,B,33,48.67,3.3,1553.05,op2,paid
ORD-001685,2026-03-12 16:00:21,1025.0,central,B,22,48.02,3.4,1020.62,op5,shipped
ORD-001686,2026-03-12 16:19:39,1015.0,north,C,34,3.23,4.4,105.14,op1,closed
ORD-001687,2026-03-12 16:36:04,1014.0,east,A,17,12.4,4.0,202.42,op4,closed
ORD-001688,2026-03-12 16:37:06,1003.0,east,A,18,12.56,1.7,22231.0,op3,new
ORD-001689,2026-03-12 16:52:23,1033.0,west,B,35,50.08,0.0,1752.82,op2,new
ORD-001690,2026-03-12 16:57:40,1039.0,west,C,15,3.15,9.0,42.94,op4,paid
ORD-001691,2026-03-12 16:57:50,1004.0,north,C,26,3.12,9.5,73.49,op6,shipped
ORD-001692,2026-03-12 17:11:03,1003.0,west,A,28,13.22,5.0,351.67,op6,paid
ORD-001693,2026-03-12 17:20:42,1020.0,east,C,13,3.16,8.2,37.7,op6,paid
ORD-001694,2026-03-12 17:34:20,1020.0,west,C,5,3.23,7.8,14.88,op5,paid
ORD-001695,2026-03-12 17:43:35,1035.0,east,C,18,3.19,7.7,52.99,op5,closed
ORD-001696,2026-03-12 17:45:02,1035.0,north,D,26,122.36,3.0,3085.92,op5,shipped
ORD-001697,2026-03-12 17:48:59,1011.0,south,B,8,49.02,5.4,370.95,op2,paid
ORD-001698,2026-03-12 18:14:54,1015.0,east,C,2,3.22,3.5,6.21,op2,paid
ORD-001699,2026-03-12 18:20:01,1034.0,south,D,3,116.76,0.1,349.92,op4,paid
ORD-001700,2026-03-12 18:20:14,1006.0,south,A,1,12.17,1.0,12.05,op2,paid
ORD-001701,2026-03-12 18:21:12,1028.0,central,D,38,120.5,5.7,431791.0,op3,closed
ORD-001702,2026-03-12 18:30:41,1007.0,north,A,23,13.2,5.0,288.51,op1,shipped
ORD-001703,2026-03-12 18:32:14,1036.0,east,B,3,45.54,6.4,127.87,op1,closed
ORD-001704,2026-03-12 18:56:55,1002.0,central,A,23,12.48,5.2,272.21,op6,shipped
ORD-001705,2026-03-12 18:57:06,1006.0,north,A,6,12.7,5.5,71.99,op4,paid
ORD-001706,2026-03-12 18:59:33,1017.0,central,A,15,12.31,5.9,173.75,op6,new
ORD-001707,2026-03-12 19:00:48,1034.0,east,B,16,48.42,1.7,761.49,op1,shipped
ORD-001708,2026-03-12 19:12:56,1024.0,central,A,10,12.48,2.7,12146.0,op3,shipped
ORD-001709,2026-03-12 19:13:56,1016.0,west,B,17,49.22,12.0,736.34,op2,new
ORD-001710,2026-03-12 20:03:15,1012.0,east,C,33,3.36,6.2,10412.0,op3,closed
ORD-001711,2026-03-12 20:06:21,1038.0,central,A,2,12.4,8.8,22.62,op1,closed
ORD-001712,2026-03-12 20:25:58,1018.0,south,A,25,12.63,3.5,304.75,op5,closed
ORD-001713,2026-03-12 20:34:11,1021.0,south,D,24,121.8,5.2,2771.09,op2,closed
ORD-001714,2026-03-12 20:38:32,1023.0,west,A,11,12.58,9.2,125.65,op6,paid
ORD-001715,2026-03-12 20:40:07,1007.0,east,B,12,48.09,6.0,542.44,op2,shipped
ORD-001716,2026-03-12 20:43:46,1023.0,south,B,6,45.01,6.7,251.98,op1,closed
ORD-001717,2026-03-12 21:05:09,1039.0,west,D,35,120.52,7.8,3889.11,op2,new
ORD-001718,2026-03-12 21:06:45,1017.0,central,B,27,46.54,4.9,1195.08,op4,closed
ORD-001719,2026-03-12 21:06:59,1029.0,east,B,13,47.44,1.2,609.35,op2,shipped
ORD-001720,2026-03-12 21:20:18,1030.0,central,A,38,12.68,1.0,476.91,op6,closed
ORD-001721,2026-03-12 21:44:31,1000.0,east,C,3,3.26,1.0,9.68,op1,shipped
ORD-001722,2026-03-12 21:58:10,1010.0,north,A,31,12.35,0.6,38045.0,op3,paid
ORD-001723,2026-03-12 22:10:51,1037.0,east,C,15,3.16,0.0,47.39,op5,paid
ORD-001724,2026-03-12 22:19:04,1035.0,south,B,9,47.65,1.4,422.8,op6,closed
ORD-001725,2026-03-12 22:23:07,1025.0,west,B,33,46.54,2.9,1491.41,op1,shipped
ORD-001726,2026-03-12 22:23:52,1024.0,west,D,5,125.65,10.1,564.8,op4,paid
ORD-001727,2026-03-12 22:47:02,1021.0,north,B,2,50.53,2.4,98.64,op4,closed
ORD-001728,2026-03-12 22:52:20,1005.0,west,B,24,47.77,5.3,108580.0,op3,paid
ORD-001729,2026-03-12 23:06:37,1014.0,south,C,39,3.36,4.4,125.13,op6,paid
ORD-001730,2026-03-12 23:13:13,1017.0,south,A,4,12.8,4.6,48.84,op4,closed
ORD-001731,2026-03-12 23:13:33,1003.0,north,B,4,46.5,1.3,183.59,op1,shipped
ORD-001732,2026-03-12 23:21:17,1010.0,central,A,31,12.85,6.6,372.12,op6,paid
ORD-001733,2026-03-12 23:30:24,1017.0,east,A,29,12.76,3.3,357.8,op5,new
ORD-001734,2026-03-12 23:42:37,1016.0,north,A,4,12.57,8.4,46.05,op4,new
ORD-001735,2026-03-12 23:46:30,1007.0,south,B,2,45.95,5.8,86.58,op1,closed
ORD-001736,2026-03-12 23:55:08,1006.0,central,A,13,12.29,0.9,15829.0,op3,shipped
ORD-001737,2026-03-13 00:24:19,1005.0,south,A,37,11.65,7.6,398.34,op5,shipped
ORD-001738,2026-03-13 00:31:18,1011.0,west,A,4,12.5,1.2,49.39,op2,closed
ORD-001739,2026-03-13 00:45:47,1009.0,central,D,39,119.04,0.0,4642.6,op2,new
ORD-001740,2026-03-13 01:14:40,1004.0,north,A,2,12.09,11.3,21.45,op5,shipped
ORD-001741,2026-03-13 01:37:44,1028.0,north,A,25,12.04,6.9,280.27,op2,paid
ORD-001742,2026-03-13 01:41:29,1022.0,west,C,10,3.33,8.3,3053.0,op3,new
ORD-001743,2026-03-13 01:48:23,1001.0,north,A,10,11.94,3.9,11477.0,op3,new
ORD-001744,2026-03-13 02:00:07,1028.0,north,B,11,49.07,3.8,519.28,op2,paid
ORD-001745,2026-03-13 02:30:40,1020.0,south,A,17,12.55,2.2,208.59,op6,shipped
ORD-001746,2026-03-13 02:32:28,1007.0,west,A,28,12.97,3.4,350.73,op2,shipped
ORD-001747,2026-03-13 03:00:52,1022.0,south,B,25,45.7,3.2,1106.05,op5,shipped
ORD-001748,2026-03-13 03:09:45,1039.0,west,C,20,3.21,0.2,64.11,op2,paid
ORD-001749,2026-03-13 03:19:34,1036.0,north,A,36,12.97,9.0,424.89,op6,paid
ORD-001750,2026-03-13 03:48:20,1011.0,west,B,35,47.79,2.0,163915.0,op3,paid
ORD-001751,2026-03-13 03:55:06,1015.0,south,A,23,11.98,7.7,254.33,op2,new
ORD-001752,2026-03-13 04:01:45,1033.0,west,C,16,3.02,1.5,47.53,op5,shipped
ORD-001753,2026-03-13 04:07:48,1019.0,east,A,38,12.24,5.3,440.65,op6,shipped
ORD-001754,2026-03-13 04:19:26,1010.0,central,B,20,49.47,2.1,968.69,op5,paid
ORD-001755,2026-03-13 04:23:28,1025.0,west,D,32,125.53,3.5,3876.24,op5,paid
ORD-001756,2026-03-13 04:25:18,1001.0,east,A,26,12.53,4.5,311.09,op1,new
ORD-001757,2026-03-13 04:41:05,1029.0,south,C,22,3.29,3.3,69.91,op4,shipped
ORD-001758,2026-03-13 05:02:56,1002.0,central,B,20,49.46,4.6,943.7,op5,paid
ORD-001759,2026-03-13 05:11:42,1039.0,north,C,16,3.26,4.0,50.07,op4,new
ORD-001760,2026-03-13 05:26:52,1002.0,south,C,15,3.12,2.1,45.85,op5,new
ORD-001761,2026-03-13 05:39:41,1032.0,south,B,12,49.07,4.9,559.96,op1,paid
ORD-001762,2026-03-13 05:41:15,1036.0,south,B,30,46.59,5.1,1326.41,op2,closed
ORD-001763,2026-03-13 05:47:31,1038.0,south,C,38,3.21,7.5,112.93,op5,paid
ORD-001764,2026-03-13 05:58:22,1020.0,east,C,32,3.28,4.2,100.49,op2,closed
ORD-001765,2026-03-13 06:20:57,1004.0,south,A,28,12.91,1.2,35718.0,op3,new
ORD-001766,2026-03-13 06:29:47,1033.0,south,D,34,119.67,2.9,3950.66,op6,new
ORD-001767,2026-03-13 06:47:38,1009.0,west,B,39,49.66,4.7,1845.7,op6,shipped
ORD-001768,2026-03-13 06:58:05,1022.0,south,A,9,13.08,4.2,112.77,op4,new
ORD-001769,2026-03-13 07:04:52,1009.0,south,A,8,12.87,7.2,95.57,op1,shipped
ORD-001770,2026-03-13 07:05:22,1000.0,east,B,18,47.98,9.7,779.93,op6,shipped
ORD-001771,2026-03-13 07:07:38,1036.0,west,B,37,48.5,6.3,1681.4,op1,paid
ORD-001772,2026-03-13 07:08:14,1025.0,east,A,18,12.52,6.4,21098.0,op3,shipped
ORD-001773,2026-03-13 07:15:04,1032.0,south,B,24,48.14,7.0,1074.37,op5,closed
ORD-001774,2026-03-13 07:16:23,1031.0,central,D,32,122.75,4.2,3763.03,op1,closed
ORD-001775,2026-03-13 07:39:24,1029.0,central,D,7,124.07,5.3,822.43,op5,paid
ORD-001776,2026-03-13 07:42:23,1018.0,east,A,10,12.52,7.7,11557.0,op3,closed
ORD-001777,2026-03-13 08:24:10,1029.0,west,A,8,12.79,7.2,94.99,op5,new
ORD-001778,2026-03-13 08:27:49,1029.0,central,A,11,12.61,0.2,13844.999999999998,op3,shipped
ORD-001779,2026-03-13 08:29:00,1000.0,south,A,35,12.58,4.6,419.92,op4,paid
ORD-001780,2026-03-13 08:30:24,1008.0,south,A,28,12.15,4.4,32536.0,op3,paid
ORD-001781,2026-03-13 08:35:28,1039.0,west,B,30,48.61,5.8,137383.0,op3,shipped
ORD-001782,2026-03-13 08:48:51,1037.0,south,B,34,47.91,9.8,1469.22,op6,shipped
ORD-001783,2026-03-13 08:58:47,1005.0,east,A,22,12.63,9.6,251.1,op1,closed
ORD-001784,2026-03-13 09:01:30,1038.0,north,B,32,49.51,2.7,154151.0,op3,new
ORD-001785,2026-03-13 09:03:52,1019.0,south,B,23,49.14,9.8,1019.55,op4,closed
ORD-001786,2026-03-13 09:04:18,1037.0,east,D,3,122.73,3.8,354.19,op2,new
ORD-001787,2026-03-13 09:07:15,1032.0,west,C,14,3.16,8.1,40.61,op2,closed
ORD-001788,2026-03-13 09:09:53,1015.0,west,B,18,45.78,6.3,772.06,op6,shipped
ORD-001789,2026-03-13 09:11:38,1036.0,south,B,6,47.51,5.3,26993.0,op3,closed
ORD-001790,2026-03-13 09:20:44,1034.0,east,A,15,12.51,3.0,182.01,op1,new
ORD-001791,2026-03-13 09:32:10,1021.0,south,B,31,48.34,8.2,1375.55,op1,shipped
ORD-001792,2026-03-13 09:57:32,1025.0,west,D,31,124.97,7.3,3591.34,op1,paid
ORD-001793,2026-03-13 09:59:34,1000.0,south,D,8,121.22,0.7,962.96,op1,new
ORD-001794,2026-03-13 10:15:50,1012.0,north,D,18,125.24,9.3,2044.71,op2,shipped
ORD-001795,2026-03-13 10:24:35,1031.0,central,C,21,3.17,4.8,63.29,op5,paid
ORD-001796,2026-03-13 10:57:42,1012.0,south,A,9,12.11,6.9,101.5,op1,new
ORD-001797,2026-03-13 10:59:06,1021.0,west,A,19,12.84,2.9,236.82,op4,paid
ORD-001798,2026-03-13 11:17:39,1003.0,central,A,1,12.1,5.0,1149.0,op3,new
ORD-001799,2026-03-13 11:31:58,1033.0,south,A,20,11.93,4.8,22720.0,op3,new
ORD-001800,2026-03-13 11:34:42,1036.0,central,A,37,12.31,0.0,455.39,op2,shipped
ORD-001801,2026-03-13 11:56:20,1035.0,east,A,28,12.64,9.7,31957.0,op3,shipped
ORD-001802,2026-03-13 12:00:31,1008.0,south,D,35,124.05,6.9,4042.16,op6,shipped
ORD-001803,2026-03-13 12:07:22,1006.0,west,C,10,3.2,4.7,3054.0,op3,paid
ORD-001804,2026-03-13 12:09:41,1039.0,central,C,22,3.29,10.7,64.63,op4,paid
ORD-001805,2026-03-13 12:21:14,1030.0,central,A,13,12.51,9.6,14697.999999999998,op3,paid
ORD-001806,2026-03-13 12:35:56,1013.0,west,B,26,45.74,9.1,108096.0,op3,paid
ORD-001807,2026-03-13 12:38:29,1013.0,south,B,10,46.49,1.8,456.5,op1,new
ORD-001808,2026-03-13 12:48:25,1012.0,central,D,22,114.19,11.3,2228.33,op6,new
ORD-001809,2026-03-13 12:51:27,1020.0,central,B,12,47.76,6.5,535.9,op6,new
ORD-001810,2026-03-13 13:06:54,1034.0,east,A,14,11.74,10.1,14775.0,op3,paid
ORD-001811,2026-03-13 13:32:33,1013.0,north,A,26,11.98,2.6,303.44,op6,paid
ORD-001812,2026-03-13 13:49:33,1029.0,west,A,12,12.2,4.9,139.25,op6,paid
ORD-001813,2026-03-13 13:49:59,1002.0,north,B,4,49.31,2.7,19193.0,op3,paid
ORD-001814,2026-03-13 13:53:07,1002.0,north,B,20,48.8,3.5,941.77,op4,new
ORD-001815,2026-03-13 14:01:54,1027.0,north,A,9,12.37,2.5,108.53,op5,closed
ORD-001816,2026-03-13 14:06:28,1020.0,south,D,12,120.79,2.3,1416.1,op4,shipped
ORD-001817,2026-03-13 14:29:53,1038.0,central,C,34,3.18,7.9,99.53,op2,new
ORD-001818,2026-03-13 14:32:35,1015.0,west,B,22,51.91,4.6,1089.51,op5,closed
ORD-001819,2026-03-13 14:38:00,1012.0,east,A,27,11.89,4.3,30726.0,op3,closed
ORD-001820,2026-03-13 14:38:29,1006.0,west,B,19,45.14,0.0,857.57,op4,shipped
ORD-001821,2026-03-13 14:45:33,1008.0,west,B,25,45.28,5.4,107090.00000000001,op3,shipped
ORD-001822,2026-03-13 14:51:22,1020.0,north,C,18,3.07,1.5,54.35,op1,shipped
ORD-001823,2026-03-13 14:53:26,1026.0,south,A,38,12.37,7.9,432.99,op6,paid
ORD-001824,2026-03-13 15:10:29,1039.0,north,B,3,49.33,3.9,142.21,op2,shipped
ORD-001825,2026-03-13 15:12:59,1021.0,north,A,12,12.41,6.4,139.39,op4,paid
ORD-001826,2026-03-13 15:24:05,1029.0,east,A,30,12.4,4.0,357.07,op2,new
ORD-001827,2026-03-13 15:32:53,1007.0,north,A,11,12.44,2.4,133.56,op4,shipped
ORD-001828,2026-03-13 15:33:14,1031.0,east,A,29,12.57,1.1,360.38,op2,new
ORD-001829,2026-03-13 15:36:22,1035.0,central,A,2,12.15,7.7,22.44,op2,shipped
ORD-001830,2026-03-13 15:49:24,1020.0,west,B,33,48.86,5.2,1528.53,op6,closed
ORD-001831,2026-03-13 15:50:28,1002.0,north,A,3,12.47,1.5,36.86,op5,shipped
ORD-001832,2026-03-13 15:51:22,1003.0,north,C,8,3.22,5.5,24.35,op2,paid
ORD-001833,2026-03-13 15:56:27,1014.0,south,A,6,12.69,8.0,70.06,op1,closed
ORD-001834,2026-03-13 15:59:09,1001.0,south,C,19,3.25,5.2,58.56,op2,closed
ORD-001835,2026-03-13 16:12:49,1010.0,north,C,2,3.27,7.3,6.07,op2,new
ORD-001836,2026-03-13 16:22:51,1002.0,north,B,25,46.73,3.7,1124.91,op4,paid
ORD-001837,2026-03-13 16:28:23,1028.0,east,C,6,3.24,0.0,1945.0,op3,paid
ORD-001838,2026-03-13 16:37:27,1035.0,east,A,29,11.91,0.9,34242.0,op3,paid
ORD-001839,2026-03-13 16:40:35,1025.0,west,A,21,11.71,3.9,23639.0,op3,shipped
ORD-001840,2026-03-13 17:07:05,1032.0,west,A,19,12.35,5.6,221.45,op6,shipped
ORD-001841,2026-03-13 17:22:37,1015.0,east,B,9,48.52,7.6,403.47,op5,new
ORD-001842,2026-03-13 17:37:33,1017.0,central,A,18,12.66,10.8,203.28,op5,new
ORD-001843,2026-03-13 17:41:32,1005.0,west,B,20,48.44,5.0,92038.0,op3,paid
ORD-001844,2026-03-13 17:46:34,1007.0,north,A,39,12.8,5.2,473.07,op6,paid
ORD-001845,2026-03-13 17:56:24,1018.0,south,A,37,11.83,7.5,404.95,op4,closed
ORD-001846,2026-03-13 18:00:03,1033.0,north,C,18,3.14,5.6,53.42,op2,paid
ORD-001847,2026-03-13 18:00:43,1010.0,south,D,14,119.01,4.0,159955.0,op3,closed
ORD-001848,2026-03-13 18:05:23,1021.0,central,A,38,12.18,5.2,438.89,op2,shipped
ORD-001849,2026-03-13 18:12:03,1008.0,west,C,24,3.23,9.7,69.91,op6,shipped
ORD-001850,2026-03-13 18:27:55,1021.0,north,A,19,12.69,4.7,22985.0,op3,paid
ORD-001851,2026-03-13 18:44:24,1013.0,east,C,15,3.22,0.0,48.36,op4,shipped
ORD-001852,2026-03-13 18:58:32,1039.0,west,B,11,48.09,9.6,478.2,op5,closed
ORD-001853,2026-03-13 19:04:41,1027.0,west,C,29,3.41,4.6,9442.0,op3,closed
ORD-001854,2026-03-13 19:20:41,1013.0,north,D,15,120.09,8.8,1642.84,op2,shipped
ORD-001855,2026-03-13 19:37:12,1021.0,east,A,35,12.49,3.2,423.22,op4,new
ORD-001856,2026-03-13 19:43:35,1000.0,west,C,29,3.31,0.0,95.99,op5,closed
ORD-001857,2026-03-13 19:49:53,1001.0,west,A,39,13.15,3.1,49701.0,op3,paid
ORD-001858,2026-03-13 19:51:35,1039.0,west,C,20,3.11,0.4,61.96,op4,shipped
ORD-001859,2026-03-13 19:58:47,1032.0,central,A,2,12.12,5.4,22.93,op4,new
ORD-001860,2026-03-13 20:05:05,1028.0,west,A,31,12.98,5.4,380.67,op4,new
ORD-001861,2026-03-13 20:08:48,1036.0,south,B,24,49.53,3.7,1144.67,op2,paid
ORD-001862,2026-03-13 20:09:01,1006.0,east,A,29,12.8,10.1,333.64,op5,new
ORD-001863,2026-03-13 20:13:42,1038.0,east,C,38,3.17,1.6,11863.0,op3,shipped
ORD-001864,2026-03-13 20:14:08,1019.0,east,A,21,12.73,0.9,264.9,op2,shipped
ORD-001865,2026-03-13 20:21:11,1017.0,west,A,38,11.97,5.3,430.8,op6,paid
ORD-001866,2026-03-13 20:39:18,1006.0,north,B,30,46.34,7.1,1291.44,op5,paid
ORD-001867,2026-03-13 20:52:52,1006.0,north,C,29,3.34,5.2,91.9,op5,paid
ORD-001868,2026-03-13 20:55:16,1025.0,east,D,11,115.46,2.6,1237.06,op1,shipped
ORD-001869,2026-03-13 21:24:32,1036.0,west,B,36,47.73,7.8,1584.27,op4,new
ORD-001870,2026-03-13 21:26:30,1034.0,central,A,8,12.72,0.0,101.75,op6,shipped
ORD-001871,2026-03-13 21:37:42,1031.0,west,A,35,12.6,1.0,436.68,op2,new
ORD-001872,2026-03-13 21:44:15,1029.0,east,B,31,46.42,3.9,1382.77,op6,closed
ORD-001873,2026-03-13 21:49:28,1010.0,central,A,7,12.27,0.0,85.9,op2,shipped
ORD-001874,2026-03-13 22:04:54,1014.0,south,C,3,3.25,4.7,9.3,op5,paid
ORD-001875,2026-03-13 22:07:46,1031.0,south,C,21,3.16,3.5,63.95,op4,shipped
ORD-001876,2026-03-13 22:12:08,1001.0,east,C,3,3.35,4.2,9.63,op2,new
ORD-001877,2026-03-13 22:12:14,1003.0,east,D,19,119.38,5.1,215253.00000000003,op3,new
ORD-001878,2026-03-13 22:17:22,1017.0,north,B,4,50.5,6.4,189.07,op4,shipped
ORD-001879,2026-03-13 22:35:14,1009.0,central,D,30,119.8,5.3,340345.0,op3,shipped
