run,sample,timestamp,flow_a,press_r,temp_r,level_s,flow_b,temp_s,valve_1,valve_2,comp_a,const_c,derived_sum,power_c
9,293,2026-01-03 14:36:00,118.4966,2758.8093,122.5460,57.6946,42.7140,82.0456,66.1885,71.1612,36.1626,7.5000,161.2105,310.5106
9,294,2026-01-03 14:39:00,116.2703,2763.6201,122.6691,51.7016,44.3545,81.8140,66.1885,71.1612,36.1626,7.5000,160.6248,307.9602
9,295,2026-01-03 14:42:00,115.1031,2761.5649,122.5678,54.6360,44.6264,82.4855,66.1885,71.1612,39.4003,7.5000,159.7295,312.9495
9,296,2026-01-03 14:45:00,118.8403,2746.1109,123.2009,56.4651,41.9788,83.0325,66.1885,71.1612,39.4003,7.5000,160.8191,318.0760
9,297,2026-01-03 14:48:00,117.8883,2746.5615,123.5138,54.0749,38.9460,82.3948,66.1885,71.1612,39.4003,7.5000,156.8343,303.0387
9,298,2026-01-03 14:51:00,116.5057,2749.4961,122.8170,55.5617,41.0381,82.7829,66.1885,71.1612,39.4003,7.5000,157.5438,292.0044
9,299,2026-01-03 14:54:00,117.3596,2753.5906,122.8244,46.3941,39.2784,82.4214,66.1885,71.1612,39.4003,7.5000,156.6380,304.0112
9,300,2026-01-03 14:57:00,118.5062,2753.9215,123.7595,52.3384,38.8007,82.2357,66.1885,71.1612,39.4003,7.5000,157.3069,293.9275
9,301,2026-01-03 15:00:00,113.6045,2748.1218,123.3065,53.2176,39.1998,82.2591,53.0068,71.1612,39.0552,7.5000,152.8043,290.1025
9,302,2026-01-03 15:03:00,114.2337,2747.2039,123.4481,45.1307,36.9609,82.1734,53.0068,71.1612,39.0552,7.5000,151.1946,297.4129
9,303,2026-01-03 15:06:00,114.2898,2728.8975,123.8543,48.0365,36.2075,82.1814,53.0068,71.1612,39.0552,7.5000,150.4973,297.4830
9,304,2026-01-03 15:09:00,115.7385,2747.9505,124.4213,40.0575,33.7419,81.4888,53.0068,71.1612,39.0552,7.5000,149.4804,280.0426
9,305,2026-01-03 15:12:00,115.8977,2755.7087,122.9830,38.9497,38.3705,81.5136,53.0068,71.1612,39.0552,7.5000,154.2681,280.1820
9,306,2026-01-03 15:15:00,114.9773,2746.2724,122.6591,42.9985,40.3563,82.1903,53.0068,71.1612,39.0552,7.5000,155.3335,293.6170
9,307,2026-01-03 15:18:00,111.3228,2747.4750,122.7809,44.8763,40.2855,81.5603,53.0068,71.1612,39.6833,7.5000,151.6083,308.8303
9,308,2026-01-03 15:21:00,107.5782,2756.2929,122.9259,51.2748,40.8753,82.1152,53.0068,71.1612,39.6833,7.5000,148.4536,302.2609
9,309,2026-01-03 15:24:00,109.2410,2739.2843,122.7287,49.9746,41.2212,82.0242,53.0068,71.1612,39.6833,7.5000,150.4622,310.5468
9,310,2026-01-03 15:27:00,115.4113,2722.6630,122.5429,50.9996,41.2776,82.2588,53.0068,71.1612,39.6833,7.5000,156.6890,307.3068
9,311,2026-01-03 15:30:00,115.3202,2738.0782,122.3069,53.3966,37.6364,82.2504,53.0068,71.1612,39.6833,7.5000,152.9566,308.6405
9,312,2026-01-03 15:33:00,111.7257,2748.2568,121.0288,52.1944,42.5200,82.3424,53.0068,71.1612,39.6833,7.5000,154.2457,297.8492
9,313,2026-01-03 15:36:00,112.9627,2750.7089,121.8271,50.3412,38.7134,81.4608,53.0068,71.1612,38.6092,7.5000,151.6760,314.0798
9,314,2026-01-03 15:39:00,109.0705,2738.6196,122.9875,52.3392,38.9842,80.9571,53.0068,71.1612,38.6092,7.5000,148.0546,298.0396
9,315,2026-01-03 15:42:00,112.1647,2744.5102,123.1401,50.7068,37.7053,80.9277,53.0068,71.1612,38.6092,7.5000,149.8700,300.9876
9,316,2026-01-03 15:45:00,111.5714,2737.7500,122.1733,53.1546,40.9674,82.6625,53.0068,71.1612,38.6092,7.5000,152.5388,295.1741
9,317,2026-01-03 15:48:00,114.3574,2741.2964,121.9141,50.8512,42.1115,82.4109,53.0068,71.1612,38.6092,7.5000,156.4689,303.5338
9,318,2026-01-03 15:51:00,112.7388,2734.0435,121.7099,48.5874,39.6117,81.5129,53.0068,71.1612,38.6092,7.5000,152.3504,308.8224
9,319,2026-01-03 15:54:00,113.4574,2738.6667,122.3758,45.8705,38.9042,81.5269,53.0068,71.1612,37.2586,7.5000,152.3616,295.6072
9,320,2026-01-03 15:57:00,111.6373,2739.7070,122.8489,39.1367,36.3815,80.3124,53.0068,71.1612,37.2586,7.5000,148.0188,296.8380
9,321,2026-01-03 16:00:00,110.2150,2747.1883,122.8958,46.8737,36.8517,81.3740,53.0068,71.0291,37.2586,7.5000,147.0667,291.2401
9,322,2026-01-03 16:03:00,109.9469,2731.4214,122.6777,42.5248,38.9751,81.0925,53.0068,71.0291,37.2586,7.5000,148.9220,287.1821
9,323,2026-01-03 16:06:00,108.3366,2733.7458,123.3240,43.0811,37.6542,81.4707,53.0068,71.0291,37.2586,7.5000,145.9908,293.7662
9,324,2026-01-03 16:09:00,110.4289,2744.0490,122.2897,49.0281,36.7128,81.9767,53.0068,71.0291,37.2586,7.5000,147.1416,298.2201
9,325,2026-01-03 16:12:00,109.2154,2745.8004,121.6855,49.5552,41.2403,82.0427,53.0068,71.0291,36.3932,7.5000,150.4557,298.1889
9,326,2026-01-03 16:15:00,113.8700,2753.2631,121.4410,50.9590,43.3345,81.4922,60.7440,71.0291,36.3932,7.5000,157.2045,304.6788
9,327,2026-01-03 16:18:00,114.9955,2738.8895,120.6637,47.9128,44.9382,81.2645,60.7440,71.0291,36.3932,7.5000,159.9337,312.3769
9,328,2026-01-03 16:21:00,113.9370,2744.3668,121.9981,52.8853,40.7853,81.6535,60.7440,71.0291,36.3932,7.5000,154.7223,318.8723
9,329,2026-01-03 16:24:00,115.3341,2749.5543,121.2294,53.6131,41.3116,81.2911,60.7440,71.0291,36.3932,7.5000,156.6457,307.6250
9,330,2026-01-03 16:27:00,111.5861,2747.9417,121.9164,47.3951,42.2105,81.2485,60.7440,71.0291,36.3932,7.5000,153.7966,305.7183
9,331,2026-01-03 16:30:00,108.8478,2750.7271,122.3973,45.8306,39.8193,81.2348,60.7440,71.0291,37.9974,7.5000,148.6671,307.3092
9,332,2026-01-03 16:33:00,106.0966,2731.8481,123.1269,51.8493,39.1506,82.0558,60.7440,71.0291,37.9974,7.5000,145.2472,304.4615
9,333,2026-01-03 16:36:00,107.3124,2723.1088,123.2192,48.9715,38.8178,81.5494,60.7440,71.0291,37.9974,7.5000,146.1301,291.4724
9,334,2026-01-03 16:39:00,108.3195,2706.7526,123.2062,44.0953,36.4215,81.3707,60.7440,71.0291,37.9974,7.5000,144.7411,292.5802
9,335,2026-01-03 16:42:00,110.0893,2711.2760,122.5600,45.6741,36.0883,81.9977,60.7440,71.0291,37.9974,7.5000,146.1776,287.3638
9,336,2026-01-03 16:45:00,111.8147,2717.1574,121.7846,45.5498,35.5594,81.2271,60.7440,71.0291,37.9974,7.5000,147.3741,288.3982
9,337,2026-01-03 16:48:00,108.3599,2726.1191,121.5560,44.5689,36.9422,80.5877,60.7440,71.0291,33.4999,7.5000,145.3021,279.4448
9,338,2026-01-03 16:51:00,109.7663,2730.8488,122.2603,47.2549,36.3184,80.4692,60.7440,71.0291,33.4999,7.5000,146.0846,286.3825
9,339,2026-01-03 16:54:00,103.0303,2726.0689,122.5836,47.5247,36.9887,80.7573,60.7440,71.0291,33.4999,7.5000,140.0190,287.5501
9,340,2026-01-03 16:57:00,104.3636,2717.2855,122.2912,49.9599,38.5611,81.0459,60.7440,71.0291,33.4999,7.5000,142.9248,287.1031
9,341,2026-01-03 17:00:00,96.9843,2703.8908,122.6726,47.1978,35.5506,81.6080,60.7440,71.0291,33.4999,7.5000,132.5349,293.5072
9,342,2026-01-03 17:03:00,98.8797,2704.1077,122.4558,55.4243,37.0479,81.8286,60.7440,71.0291,33.4999,7.5000,135.9276,283.0001
9,343,2026-01-03 17:06:00,98.4335,2687.0863,121.0782,51.1685,38.1002,81.6636,60.7440,71.0291,31.0359,7.5000,136.5337,287.1184
9,344,2026-01-03 17:09:00,96.7437,2691.3299,120.6919,55.8333,38.8084,81.7942,60.7440,71.0291,31.0359,7.5000,135.5521,286.2216
9,345,2026-01-03 17:12:00,96.3842,2679.8399,119.5389,53.4033,37.9517,80.4759,60.7440,71.0291,31.0359,7.5000,134.3359,294.8248
9,346,2026-01-03 17:15:00,93.9650,2692.0989,119.9629,48.8164,36.5107,80.0774,60.7440,71.0291,31.0359,7.5000,130.4758,296.8572
9,347,2026-01-03 17:18:00,96.1833,2682.8606,119.7166,43.4142,39.0383,78.9840,60.7440,71.0291,31.0359,7.5000,135.2217,283.1706
9,348,2026-01-03 17:21:00,92.7046,2672.4054,119.9526,44.1369,38.4456,79.2155,60.7440,71.0291,31.0359,7.5000,131.1502,295.5333
9,349,2026-01-03 17:24:00,96.1640,2681.8116,119.7951,49.9861,36.5351,79.5595,60.7440,71.0291,25.3760,7.5000,132.6991,292.1178
9,350,2026-01-03 17:27:00,92.3270,2673.5943,119.4327,45.8194,37.0774,79.0504,60.7440,71.0291,25.3760,7.5000,129.4044,286.6241
9,351,2026-01-03 17:30:00,87.7598,2684.2243,119.8389,42.1012,35.3161,78.8038,45.8741,71.0291,25.3760,7.5000,123.0758,294.8591
9,352,2026-01-03 17:33:00,90.4581,2674.4303,119.1394,45.8979,37.9873,78.5977,45.8741,71.0291,25.3760,7.5000,128.4454,283.5215
9,353,2026-01-03 17:36:00,95.4411,2671.1466,118.9936,45.7945,37.1509,79.5377,45.8741,71.0291,25.3760,7.5000,132.5920,290.9457
9,354,2026-01-03 17:39:00,95.3713,2679.0721,118.4589,45.6008,39.0623,78.1789,45.8741,71.0291,25.3760,7.5000,134.4336,295.9794
9,355,2026-01-03 17:42:00,91.9850,2691.7370,117.7220,40.5861,39.8708,78.9677,45.8741,71.0291,24.8287,7.5000,131.8558,299.7923
9,356,2026-01-03 17:45:00,92.3438,2694.3059,118.4920,45.5761,39.7987,78.1859,45.8741,71.0291,24.8287,7.5000,132.1426,306.9658
9,357,2026-01-03 17:48:00,90.3369,2691.3748,118.8052,49.1411,41.2418,78.3254,45.8741,71.0291,24.8287,7.5000,131.5787,301.5725
9,358,2026-01-03 17:51:00,90.3911,2688.3860,118.7674,50.0003,39.9574,78.9176,45.8741,71.0291,24.8287,7.5000,130.3485,310.3590
9,359,2026-01-03 17:54:00,90.9329,2683.1511,118.8422,50.6600,39.4533,79.1153,45.8741,71.0291,24.8287,7.5000,130.3862,299.8255
9,360,2026-01-03 17:57:00,97.2460,2677.7159,118.3558,46.3362,39.4800,78.9913,45.8741,71.0291,24.8287,7.5000,136.7260,303.8729
9,361,2026-01-03 18:00:00,95.4951,2677.0930,118.1586,47.5636,40.6915,78.7468,45.8741,50.3142,23.9972,7.5000,136.1866,302.9816
9,362,2026-01-03 18:03:00,100.2421,2683.6087,118.2754,49.9614,38.8898,78.9463,45.8741,50.3142,23.9972,7.5000,139.1320,302.6943
9,363,2026-01-03 18:06:00,97.5876,2683.9656,118.9418,46.0262,37.0925,78.3619,45.8741,50.3142,23.9972,7.5000,134.6800,295.3793
9,364,2026-01-03 18:09:00,95.6309,2688.4735,119.9551,45.3838,36.7671,78.0957,45.8741,50.3142,23.9972,7.5000,132.3980,290.6074
9,365,2026-01-03 18:12:00,95.4649,2697.5144,120.0375,47.2010,36.5121,78.4786,45.8741,50.3142,23.9972,7.5000,131.9771,293.0267
9,366,2026-01-03 18:15:00,95.2712,2677.5359,120.1580,45.8892,36.5245,79.4617,45.8741,50.3142,23.9972,7.5000,131.7958,285.8182
9,367,2026-01-03 18:18:00,99.2555,2679.7715,120.4146,40.5208,35.6535,78.6519,45.8741,50.3142,27.1441,7.5000,134.9089,287.3191
9,368,2026-01-03 18:21:00,102.7040,2676.7207,120.0950,41.5332,35.2688,79.0208,45.8741,50.3142,27.1441,7.5000,137.9728,289.8293
9,369,2026-01-03 18:24:00,103.5730,2690.7324,120.0130,39.6194,36.5054,79.4756,45.8741,50.3142,27.1441,7.5000,140.0783,289.5333
9,370,2026-01-03 18:27:00,106.4376,2708.4546,119.9310,42.8208,34.5669,79.0502,45.8741,50.3142,27.1441,7.5000,141.0045,287.1776
9,371,2026-01-03 18:30:00,106.8225,2703.9959,120.4957,51.4918,37.2870,79.4599,45.8741,50.3142,27.1441,7.5000,144.1096,286.1759
9,372,2026-01-03 18:33:00,105.5952,2726.0679,120.7596,51.8348,37.6140,79.4679,45.8741,50.3142,27.1441,7.5000,143.2093,290.3844
9,373,2026-01-03 18:36:00,109.1048,2721.9053,119.9852,46.6640,42.3056,79.4437,45.8741,50.3142,34.1310,7.5000,151.4105,294.4645
9,374,2026-01-03 18:39:00,111.8971,2729.5009,121.0998,47.9334,42.0487,80.5725,45.8741,50.3142,34.1310,7.5000,153.9458,303.6876
9,375,2026-01-03 18:42:00,110.8036,2728.6928,121.1602,50.1111,40.4515,80.6622,45.8741,50.3142,34.1310,7.5000,151.2551,307.2884
9,376,2026-01-03 18:45:00,116.5832,2734.8987,121.6740,51.9482,42.6488,80.9185,67.6216,50.3142,34.1310,7.5000,159.2320,306.3037
9,377,2026-01-03 18:48:00,115.1671,2745.8197,121.1191,55.5345,43.1789,81.4482,67.6216,50.3142,34.1310,7.5000,158.3460,301.7760
9,378,2026-01-03 18:51:00,113.2242,2755.6774,121.3971,58.8131,44.5357,82.3384,67.6216,50.3142,34.1310,7.5000,157.7599,303.0301
9,379,2026-01-03 18:54:00,115.1435,2739.0228,121.2862,59.0319,46.1025,81.6052,67.6216,50.3142,38.4930,7.5000,161.2460,308.2877
9,380,2026-01-03 18:57:00,115.6864,2742.5849,122.0878,58.9413,44.1303,81.9879,67.6216,50.3142,38.4930,7.5000,159.8167,317.3563
9,381,2026-01-03 19:00:00,113.5055,2742.5413,121.2218,61.7009,45.8730,82.4147,67.6216,50.3142,38.4930,7.5000,159.3784,305.9057
9,382,2026-01-03 19:03:00,114.8015,2746.7105,120.9175,58.2437,45.6022,82.8308,67.6216,50.3142,38.4930,7.5000,160.4037,313.6123
9,383,2026-01-03 19:06:00,114.1698,2739.4709,121.7742,57.9567,42.7844,82.1531,67.6216,50.3142,38.4930,7.5000,156.9542,319.0317
9,384,2026-01-03 19:09:00,113.6152,2741.5356,122.0619,55.4455,43.7224,81.7031,67.6216,50.3142,38.4930,7.5000,157.3376,304.3252
9,385,2026-01-03 19:12:00,110.0700,2741.7943,121.9524,48.2058,45.9737,81.4312,67.6216,50.3142,36.9163,7.5000,156.0437,303.0681
9,386,2026-01-03 19:15:00,114.5958,2733.3569,121.3677,51.9442,45.1920,81.8878,67.6216,50.3142,36.9163,7.5000,159.7878,313.0692
9,387,2026-01-03 19:18:00,113.7943,2728.8115,121.4153,53.7639,43.6917,82.0317,67.6216,50.3142,36.9163,7.5000,157.4860,312.3993
9,388,2026-01-03 19:21:00,115.5094,2736.0844,121.7094,47.4556,40.9757,81.3207,67.6216,50.3142,36.9163,7.5000,156.4851,305.3510
9,389,2026-01-03 19:24:00,115.5092,2724.9131,122.4608,49.5225,38.8419,81.4600,67.6216,50.3142,36.9163,7.5000,154.3511,299.9432
9,390,2026-01-03 19:27:00,110.1168,2728.1708,123.0752,47.8572,38.0436,81.2436,67.6216,50.3142,36.9163,7.5000,148.1604,285.5893
9,391,2026-01-03 19:30:00,106.9431,2727.1467,122.7346,50.2353,38.7540,81.4080,67.6216,50.3142,37.1064,7.5000,145.6971,289.0862
9,392,2026-01-03 19:33:00,109.1399,2710.4392,123.1235,50.2600,36.8537,82.0890,67.6216,50.3142,37.1064,7.5000,145.9936,286.8639
9,393,2026-01-03 19:36:00,101.5037,2709.4917,123.3388,46.3160,37.2869,81.5572,67.6216,50.3142,37.1064,7.5000,138.7906,282.1399
9,394,2026-01-03 19:39:00,106.9140,2713.5758,121.6356,45.4648,39.4453,81.7061,67.6216,50.3142,37.1064,7.5000,146.3593,287.8999
9,395,2026-01-03 19:42:00,104.9579,2705.3774,120.9192,43.0528,41.9625,81.0676,67.6216,50.3142,37.1064,7.5000,146.9204,288.1298
9,396,2026-01-03 19:45:00,104.5017,2713.7007,120.3476,40.5321,44.8962,80.8888,67.6216,50.3142,37.1064,7.5000,149.3979,304.5881
9,397,2026-01-03 19:48:00,106.2902,2713.4153,119.8786,46.7749,41.3730,80.4416,67.6216,50.3142,32.3920,7.5000,147.6632,315.2266
9,398,2026-01-03 19:51:00,105.7583,2713.4885,120.2335,49.6444,44.2385,80.4502,67.6216,50.3142,32.3920,7.5000,149.9968,297.8435
9,399,2026-01-03 19:54:00,107.5052,2725.1752,119.9416,53.5707,44.2577,79.9985,67.6216,50.3142,32.3920,7.5000,151.7629,307.9490
9,400,2026-01-03 19:57:00,105.7335,2722.9696,119.5454,52.7967,43.4875,81.0858,67.6216,50.3142,32.3920,7.5000,149.2210,308.4064
10,1,2026-01-03 06:45:00,100.6510,2701.4573,120.2923,50.9628,40.0408,80.4694,51.5278,57.5814,30.1535,7.5000,140.6918,308.6344
10,2,2026-01-03 06:48:00,100.2971,2710.2529,119.9387,51.5219,39.8185,80.3816,51.5278,57.5814,30.1535,7.5000,140.1156,301.2691
10,3,2026-01-03 06:51:00,102.1838,2695.3404,120.2175,53.0472,39.9844,80.2922,51.5278,57.5814,30.1535,7.5000,142.1682,304.7125
10,4,2026-01-03 06:54:00,101.5713,2701.8410,120.4104,54.2867,38.5429,80.6717,51.5278,57.5814,30.1535,7.5000,140.1141,303.4189
10,5,2026-01-03 06:57:00,104.6637,2709.8789,119.8334,57.8659,41.0517,80.8863,51.5278,57.5814,30.1535,7.5000,145.7154,296.9913
10,6,2026-01-03 07:00:00,105.1683,2712.2670,120.3513,56.6564,39.7670,80.1483,51.5278,57.5814,30.1535,7.5000,144.9353,302.6496
10,7,2026-01-03 07:03:00,108.6298,2717.5527,120.4982,51.2967,39.5504,80.2981,51.5278,57.5814,30.3543,7.5000,148.1802,299.9132
10,8,2026-01-03 07:06:00,107.9900,2730.0479,120.0652,54.8805,40.4018,80.3883,51.5278,57.5814,30.3543,7.5000,148.3917,303.0723
10,9,2026-01-03 07:09:00,106.0219,2733.1316,120.4062,52.6445,41.9275,80.3820,51.5278,57.5814,30.3543,7.5000,147.9494,301.3901
10,10,2026-01-03 07:12:00,99.7074,2734.9045,120.7588,50.1137,43.6506,80.1912,51.5278,57.5814,30.3543,7.5000,143.3580,303.0226
10,11,2026-01-03 07:15:00,100.7355,2731.9104,120.5355,52.1668,43.4952,80.7630,51.5278,57.5814,30.3543,7.5000,144.2307,313.3973
10,12,2026-01-03 07:18:00,102.4633,2710.7061,120.6948,54.0991,44.7778,81.0604,51.5278,57.5814,30.3543,7.5000,147.2411,319.3144
10,13,2026-01-03 07:21:00,104.4016,2716.3359,120.4246,50.7235,43.4769,80.9368,51.5278,57.5814,30.3002,7.5000,147.8786,316.4320
10,14,2026-01-03 07:24:00,105.8606,2719.7695,119.0910,52.1870,45.0826,81.2249,51.5278,57.5814,30.3002,7.5000,150.9432,314.3732
10,15,2026-01-03 07:27:00,102.6077,2723.1091,119.5086,58.4289,43.3595,81.6324,51.5278,57.5814,30.3002,7.5000,145.9672,312.3031
10,16,2026-01-03 07:30:00,105.7299,2723.9950,120.2266,58.6356,43.5067,80.3994,51.5278,57.5814,30.3002,7.5000,149.2366,317.8845
10,17,2026-01-03 07:33:00,108.8985,2715.9329,120.3630,55.1147,42.7887,80.1700,51.5278,57.5814,30.3002,7.5000,151.6872,316.1017
10,18,2026-01-03 07:36:00,108.4733,2714.5534,120.8279,50.3982,42.0922,80.2153,51.5278,57.5814,30.3002,7.5000,150.5656,313.2375
10,19,2026-01-03 07:39:00,112.5562,2727.3558,120.7293,56.4015,39.5444,80.7236,51.5278,57.5814,32.9473,7.5000,152.1006,301.3923
10,20,2026-01-03 07:42:00,115.5372,2729.6604,121.0043,53.3000,40.0687,80.7484,51.5278,57.5814,32.9473,7.5000,155.6059,300.8599
10,21,2026-01-03 07:45:00,110.0855,2748.3501,121.7401,46.9442,38.5965,80.6163,51.5278,57.5814,32.9473,7.5000,148.6820,295.5092
10,22,2026-01-03 07:48:00,112.7662,2761.2208,121.6754,47.8851,41.7791,80.7673,51.5278,57.5814,32.9473,7.5000,154.5453,298.9120
10,23,2026-01-03 07:51:00,109.8658,2741.5207,121.6852,51.0091,43.3710,81.1856,51.5278,57.5814,32.9473,7.5000,153.2367,309.0051
10,24,2026-01-03 07:54:00,107.6728,2745.8885,122.3537,57.2287,43.2909,81.5835,51.5278,57.5814,32.9473,7.5000,150.9637,314.8715
10,25,2026-01-03 07:57:00,105.4561,2740.6804,121.7721,53.6407,41.7205,81.9769,51.5278,57.5814,37.9376,7.5000,147.1766,309.1559
10,26,2026-01-03 08:00:00,110.9143,2734.5889,121.6663,52.5653,43.4992,82.0684,51.3024,57.5814,37.9376,7.5000,154.4135,304.6421
10,27,2026-01-03 08:03:00,108.0863,2735.7096,120.8441,51.2480,46.1904,81.7117,51.3024,57.5814,37.9376,7.5000,154.2766,308.8800
10,28,2026-01-03 08:06:00,103.1652,2744.7562,119.9266,54.4746,46.2818,82.1759,51.3024,57.5814,37.9376,7.5000,149.4469,322.4254
10,29,2026-01-03 08:09:00,99.4389,2736.3959,120.7461,57.0952,42.4137,81.9880,51.3024,57.5814,37.9376,7.5000,141.8526,323.5308
10,30,2026-01-03 08:12:00,101.8732,2724.7238,120.9670,57.9403,44.5017,81.5076,51.3024,57.5814,37.9376,7.5000,146.3749,312.3973
10,31,2026-01-03 08:15:00,98.7253,2722.7255,120.4006,56.9994,44.2307,81.2791,51.3024,57.5814,31.7991,7.5000,142.9561,312.7074
10,32,2026-01-03 08:18:00,95.2931,2725.7191,119.1406,52.6262,48.6531,81.5877,51.3024,57.5814,31.7991,7.5000,143.9463,320.5501
10,33,2026-01-03 08:21:00,91.5308,2715.6535,118.4739,53.5924,46.6580,81.6469,51.3024,57.5814,31.7991,7.5000,138.1888,336.0198
10,34,2026-01-03 08:24:00,91.0939,2701.7339,118.8571,57.2899,47.2258,80.2976,51.3024,57.5814,31.7991,7.5000,138.3197,328.2843
10,35,2026-01-03 08:27:00,94.4936,2681.3722,118.1290,55.2818,45.9784,80.1841,51.3024,57.5814,31.7991,7.5000,140.4720,326.7011
10,36,2026-01-03 08:30:00,93.7267,2686.5625,117.9405,54.0694,44.4637,79.9653,51.3024,57.5814,31.7991,7.5000,138.1905,327.0013
10,37,2026-01-03 08:33:00,94.4376,2693.6692,117.8664,53.5386,43.1801,80.2239,51.3024,57.5814,24.8751,7.5000,137.6177,317.2200
10,38,2026-01-03 08:36:00,98.0057,2685.9106,117.7700,52.0561,43.6177,79.2197,51.3024,57.5814,24.8751,7.5000,141.6235,316.7743
10,39,2026-01-03 08:39:00,96.6617,2679.5459,118.9311,59.7208,40.2164,79.4487,51.3024,57.5814,24.8751,7.5000,136.8781,314.2848
10,40,2026-01-03 08:42:00,97.0380,2694.7428,119.1273,61.6332,38.2162,79.4637,51.3024,57.5814,24.8751,7.5000,135.2542,303.2921
10,41,2026-01-03 08:45:00,95.7647,2680.8939,119.3499,61.1906,40.3385,80.1343,51.3024,23.7331,24.8751,7.5000,136.1032,291.1282
10,42,2026-01-03 08:48:00,98.3667,2681.6620,119.3669,56.8911,41.1889,79.7186,51.3024,23.7331,24.8751,7.5000,139.5556,297.4389
10,43,2026-01-03 08:51:00,95.1736,2680.5408,118.7200,53.3823,42.4537,79.0886,51.3024,23.7331,27.5135,7.5000,137.6273,293.9676
10,44,2026-01-03 08:54:00,92.9557,2683.5526,118.4202,52.6243,42.8172,79.8519,51.3024,23.7331,27.5135,7.5000,135.7729,305.1637
10,45,2026-01-03 08:57:00,92.5380,2684.0857,118.4512,53.4501,42.1539,79.6777,51.3024,23.7331,27.5135,7.5000,134.6919,313.5423
10,46,2026-01-03 09:00:00,97.5538,2676.8357,118.3356,49.1702,44.7569,78.8662,51.3024,23.7331,27.5135,7.5000,142.3107,310.7438
10,47,2026-01-03 09:03:00,96.7665,2669.7776,118.5277,50.0556,43.9098,79.2521,51.3024,23.7331,27.5135,7.5000,140.6763,312.1775
10,48,2026-01-03 09:06:00,101.5028,2681.7749,117.9653,55.3372,42.7085,79.6706,51.3024,23.7331,27.5135,7.5000,144.2114,310.4560
10,49,2026-01-03 09:09:00,103.6140,2688.2722,118.1618,46.7395,41.8169,79.1333,51.3024,23.7331,27.5180,7.5000,145.4309,304.0272
10,50,2026-01-03 09:12:00,101.6160,2697.0334,118.5898,43.3043,43.6785,78.2282,51.3024,23.7331,27.5180,7.5000,145.2945,304.7424
10,51,2026-01-03 09:15:00,100.6962,2694.7907,119.0382,49.3275,40.8011,78.8372,45.6998,23.7331,27.5180,7.5000,141.4974,304.2034
10,52,2026-01-03 09:18:00,98.1196,2696.5276,120.3318,50.9416,39.6876,79.4414,45.6998,23.7331,27.5180,7.5000,137.8072,302.7571
10,53,2026-01-03 09:21:00,93.6968,2689.2203,120.0029,48.6442,38.9624,78.8109,45.6998,23.7331,27.5180,7.5000,132.6592,292.6410
10,54,2026-01-03 09:24:00,97.0391,2683.6857,120.5159,50.4347,39.1095,79.9122,45.6998,23.7331,27.5180,7.5000,136.1486,297.9846
10,55,2026-01-03 09:27:00,96.6770,2670.2535,120.3605,48.0492,38.7350,80.1824,45.6998,23.7331,28.8874,7.5000,135.4120,291.5754
10,56,2026-01-03 09:30:00,92.8062,2683.7442,119.8460,48.7826,38.3773,79.6631,45.6998,23.7331,28.8874,7.5000,131.1835,297.3915
10,57,2026-01-03 09:33:00,97.0173,2674.9325,119.1191,44.3874,39.5208,79.7886,45.6998,23.7331,28.8874,7.5000,136.5381,290.1404
10,58,2026-01-03 09:36:00,96.6818,2660.8127,120.3134,44.2384,36.7740,79.4428,45.6998,23.7331,28.8874,7.5000,133.4558,293.2493
10,59,2026-01-03 09:39:00,98.0881,2682.0882,119.7792,49.9149,36.8605,79.2039,45.6998,23.7331,28.8874,7.5000,134.9486,286.4663
10,60,2026-01-03 09:42:00,98.7037,2681.4198,118.3727,46.7408,41.6635,79.6835,45.6998,23.7331,28.8874,7.5000,140.3672,284.9288
10,61,2026-01-03 09:45:00,94.8692,2691.6646,119.4493,49.1341,40.0377,79.5419,45.6998,23.7331,27.8374,7.5000,134.9069,302.2559
10,62,2026-01-03 09:48:00,97.1822,2682.5856,119.4433,50.8438,39.8078,79.0167,45.6998,23.7331,27.8374,7.5000,136.9900,295.7487
10,63,2026-01-03 09:51:00,98.6211,2679.8270,119.9079,53.1613,39.4228,79.9397,45.6998,23.7331,27.8374,7.5000,138.0439,294.7970
10,64,2026-01-03 09:54:00,98.7333,2677.4592,119.9671,51.1583,39.8665,79.6631,45.6998,23.7331,27.8374,7.5000,138.5998,292.5879
10,65,2026-01-03 09:57:00,102.8332,2691.5648,119.9924,56.6473,37.0623,80.0196,45.6998,23.7331,27.8374,7.5000,139.8955,299.4912
10,66,2026-01-03 10:00:00,103.7568,2687.6078,119.3899,56.5124,40.3496,80.3826,45.6998,23.7331,27.8374,7.5000,144.1064,287.5079
10,67,2026-01-03 10:03:00,104.4376,2697.1671,119.6008,54.8730,41.7497,80.0580,45.6998,23.7331,29.2822,7.5000,146.1872,300.1319
10,68,2026-01-03 10:06:00,101.2355,2701.5017,119.7619,57.3123,40.3072,80.3774,45.6998,23.7331,29.2822,7.5000,141.5427,304.8210
10,69,2026-01-03 10:09:00,99.3382,2702.3002,120.4773,53.8826,38.2649,80.1213,45.6998,23.7331,29.2822,7.5000,137.6031,294.9944
10,70,2026-01-03 10:12:00,101.4261,2690.6681,121.0952,50.4729,39.4926,79.7120,45.6998,23.7331,29.2822,7.5000,140.9188,296.0246
