aikaleima;dens_22;speed_99;torque_30;flow_98;analyzer_82;valve_27;humid_13;setp_76;ph_52;ph_05;total_70;ph_85
20.06.2026 02:34:00;506,66;7,17945;133,158;1502,69;8,06234;21;434,766;77,5;345,495;1855,23;1516,74;14,0654
20.06.2026 02:34:10;505,752;7,24753;152,996;1412,7;8,06234;21;446,79;77,5;352,406;1835,47;1426,41;13,7181
20.06.2026 02:34:20;497,182;7,36537;163,764;1439,57;8,06234;21;442,712;77,5;346,401;1843,22;1453,83;14,2643
20.06.2026 02:34:30;480,906;7,25154;149,449;1447,65;8,06234;21;433,093;77,5;350,113;1891,53;1461,63;14,0067
20.06.2026 02:34:40;482,728;7,25904;161,061;1433,09;8,44776;21;432,588;77,5;344,216;1925,13;1446,83;13,7263
20.06.2026 02:34:50;479,579;7,73227;157,831;1402,66;8,44776;21;432,521;77,5;330,99;1973,5;1416,25;13,5605
20.06.2026 02:35:00;474,843;7,50313;165,197;1470,53;8,44776;21;434,467;77,5;337,292;1915,16;1484,62;14,063
20.06.2026 02:35:10;481,282;7,26445;150,093;1447,88;8,44776;21;444,501;77,5;338,022;1877,71;1461,66;13,777
20.06.2026 02:35:20;480,278;7,10639;143,084;1315,8;8,44776;21;442,466;77,5;344,325;1882,86;1329,08;13,3154
20.06.2026 02:35:30;482,663;7,18839;158,128;1321,04;8,44776;21;431,106;77,5;353,947;1926,77;1334,6;13,5725
20.06.2026 02:35:40;471,959;7,37825;202,369;1377,86;8,44776;21;429,416;77,5;349,143;1925,68;1392,05;14,1748
20.06.2026 02:35:50;487,947;7,72674;192,82;1450,04;8,44776;21;437,489;77,5;331,12;1906,96;1463,96;13,9255
20.06.2026 02:36:00;477,942;8,12374;168,395;1448,95;8,44776;21;445,786;77,5;331,31;1954,79;1463,11;14,1947
20.06.2026 02:36:10;490,614;7,50168;141,656;1384,96;8,36912;21;443,227;77,5;340,37;1987,74;1398,59;13,637
20.06.2026 02:36:20;492,725;7,17362;169,398;1286,16;8,36912;21;451,995;77,5;343,488;1961,47;1299,63;13,4864
20.06.2026 02:36:30;501,635;7,23436;178,574;1304,75;8,36912;21;450,855;77,5;335,07;1948,55;1318,32;13,5587
20.06.2026 02:36:40;518,095;7,21059;160,741;1386,15;8,36912;21;456,194;77,5;327,771;1887,72;1399,64;13,4561
20.06.2026 02:36:50;518,755;7,34337;181,992;1387,5;8,36912;21;443,101;77,5;329,86;1946,45;1401,46;13,9529
20.06.2026 02:37:00;526,117;7,91778;181,992;1341,99;8,36912;21;438,998;77,5;323,638;1923,94;1355,59;13,6041
20.06.2026 02:37:10;525,569;8,2201;222,257;1250,71;8,36912;21;436,063;77,5;322,841;1889,49;1264,4;13,6741
20.06.2026 02:37:20;514,088;8,32996;206,58;1292,47;8,36912;21;443,391;77,5;317,271;1930,49;1306,65;14,1665
20.06.2026 02:37:30;552,416;7,65952;199,012;1192,88;8,36912;21;428,197;77,5;339,891;1902;1206,32;13,4791
20.06.2026 02:37:40;559,006;7,76409;166,839;1145,58;7,81224;21;434,365;77,5;329,884;1995,21;1158,8;13,1928
20.06.2026 02:37:50;547,125;7,40544;183,526;1158,53;7,81224;21;422,87;77,5;339,584;2042,67;1172,15;13,6041
20.06.2026 02:38:00;584,512;8,34367;149,412;1310,02;7,81224;21;430,559;77,5;333,28;1982,72;1323,51;13,506
20.06.2026 02:38:10;589,948;8,26928;132,6;1240,9;7,81224;21;442,222;77,5;348,598;1942,65;1254,19;13,2814
20.06.2026 02:38:20;565,259;7,90891;134,441;1283,95;7,81224;21;444,163;77,5;344,353;1965,19;1297,61;13,6905
20.06.2026 02:38:30;553,686;7,50939;145,763;1304,1;7,81224;21;432,759;77,5;355,313;1901,53;1317,53;13,4662
20.06.2026 02:38:40;570,665;7,90468;106,643;1372,15;7,81224;21;431,653;77,5;342,773;1867,98;1385,26;13,0981
20.06.2026 02:38:50;575,2;8,14108;74,4418;1335,97;7,81224;21;430,033;77,5;340,197;1897,48;1348,73;12,7324
20.06.2026 02:39:00;573,11;8,46223;105,103;1407,71;7,81224;21;436,653;77,5;341,147;1916,47;1420,99;13,2696
20.06.2026 02:39:10;545,431;7,87025;103,711;1348,71;8,01138;21;439,561;77,5;338,398;1768,1;1361,78;13,0792
20.06.2026 02:39:20;567,324;7,70646;86,2132;1343,5;8,01138;21;446,574;77,5;338,837;1695,01;1356,4;12,9
20.06.2026 02:39:30;541,291;7,34621;88,3894;1308,46;8,01138;21;442,797;45,5;350,687;1770,32;1321,28;12,8436
20.06.2026 02:39:40;568,992;7,40532;98,995;1341,09;8,01138;21;450,753;45,5;349,095;1791,1;1353,93;12,8771
20.06.2026 02:39:50;553,075;7,82852;143,045;1320,03;8,01138;21;440,85;45,5;341,774;1759,88;1333,27;13,2162
20.06.2026 02:40:00;543,069;7,90043;150,631;1366,99;8,01138;21;436,467;45,5;329,538;1757,27;1380,51;13,5323
20.06.2026 02:40:10;563,49;7,98722;161,059;1366,33;8,01138;38,6;437,925;45,5;315,375;1768,57;1379,66;13,3196
20.06.2026 02:40:20;555,745;8,18312;156,435;1287,94;8,01138;38,6;433,306;45,5;309,598;1822,99;1301,18;13,2434
20.06.2026 02:40:30;538,695;8,34333;128,963;1259,58;8,01138;38,6;458,644;45,5;315,281;1827,28;1272,52;12,9246
20.06.2026 02:40:40;520,655;8,02477;139,04;1319,69;8,05126;38,6;459,865;45,5;327,229;1873,97;1333,09;13,4004
20.06.2026 02:40:50;501,065;8,00003;116,78;1215,21;8,05126;38,6;459,869;45,5;323,121;1864,9;1228,13;12,9539
20.06.2026 02:41:00;508,072;7,97135;173,76;1265,82;8,05126;38,6;452,701;45,5;328,05;1850,03;1278,73;12,9433
20.06.2026 02:41:10;516,213;9,32504;160,241;1368,72;8,05126;38,6;455,377;45,5;296,764;1950,85;1381,61;12,8902
20.06.2026 02:41:20;515,033;9,76602;160,346;1378,85;8,05126;38,6;430,805;45,5;294,495;1882,59;1392,31;13,4409
20.06.2026 02:41:30;505,965;9,73609;163,558;1366,34;8,05126;38,6;429,933;45,5;299,041;1884,64;1379,67;13,3343
20.06.2026 02:41:40;510,946;9,15221;161,366;1115,59;8,05126;38,6;439,731;45,5;308,601;1835,7;1127,99;12,3885
20.06.2026 02:41:50;509,466;9,19555;136,35;1124,24;8,05126;38,6;452,158;45,5;309,336;1873,35;1136,66;12,4016
20.06.2026 02:42:00;537,54;8,15269;83,7985;1120,8;8,05126;38,6;454,619;45,5;332,232;1895,96;1132,78;11,988
20.06.2026 02:42:10;552,167;7,84741;96,6944;1186,3;7,98672;38,6;448,097;45,5;336,404;1890,89;1198,57;12,261
20.06.2026 02:42:20;550,724;8,39774;126,051;1170;7,98672;38,6;452,137;45,5;326,933;1925,25;1182,54;12,5286
20.06.2026 02:42:30;540,621;8,70779;135,97;1351,76;7,98672;38,6;451,465;45,5;305,951;1814,17;1365;13,2701
20.06.2026 02:42:40;552,56;8,59833;134,962;1385,03;7,98672;38,6;455,226;45,5;316,014;1782,59;1398,35;13,3083
20.06.2026 02:42:50;552,708;8,27197;145,951;1305,48;7,98672;38,6;443,762;45,5;308,18;1818,44;1318,54;13,0215
20.06.2026 02:43:00;539,658;8,29945;138,957;1182,86;7,98672;38,6;445,146;45,5;308,603;1842,46;1195,47;12,5765
20.06.2026 02:43:10;539,008;8,50247;162,815;1224,27;7,98672;38,6;457,214;45,5;300,102;1831,31;1237,24;12,9853
20.06.2026 02:43:20;535,378;8,26107;154,456;1223,52;7,98672;38,6;462,747;45,5;309,242;1854,98;1236,42;12,9263
20.06.2026 02:43:30;533,321;7,69518;176,03;1227,61;7,98672;38,6;466,742;45,5;314,787;1837,53;1240,76;13,1608
20.06.2026 02:43:40;516,339;7,95737;224,848;1186,19;7,98974;38,6;459,523;45,5;309,409;1901,97;1199,49;13,2976
20.06.2026 02:43:50;507,247;8,63207;206,393;1233,15;7,98974;38,6;461,028;45,5;302,46;1906,55;1246,44;13,2894
20.06.2026 02:44:00;523,324;9,00142;209,736;1241,35;7,98974;38,6;456,021;45,5;290,561;1935,81;1254,54;13,1973
20.06.2026 02:44:10;514,635;9,06174;234,398;1219,71;7,98974;38,6;457,3;45,5;290,943;2007,1;1233,41;13,7016
20.06.2026 02:44:20;533,638;8,54512;236,115;1121,34;7,98974;38,6;440,158;45,5;296,376;1954,36;1134,74;13,4113
20.06.2026 02:44:30;542,742;8,24101;204,481;1053,81;7,98974;38,6;446,216;45,5;305,66;1952,76;1066,91;13,0883
20.06.2026 02:44:40;539,773;8,13466;189,47;1049,21;7,98974;38,6;455,143;45,5;310,085;2029,23;1061,82;12,579
20.06.2026 02:44:50;544,803;8,10526;181,08;1035,54;7,98974;38,6;454,188;45,5;307,89;2048,88;1048,6;13,0645
20.06.2026 02:45:00;535,052;7,87139;223,328;1128,61;7,98974;38,6;446,712;45,5;317,356;1997,66;1142,24;13,6427
20.06.2026 02:45:10;539,56;8,3666;232,472;1133,78;7,74362;38,6;446,861;45,5;308,343;1981,7;1147,36;13,5563
20.06.2026 02:45:20;537,195;9,15779;226,546;1146,29;7,74362;38,6;449,179;45,5;303,504;1990,22;1159,96;13,6831
20.06.2026 02:45:30;549,456;8,90877;207,691;1236,26;7,74362;38,6;443,763;45,5;308,238;2057,68;1249,96;13,6971
20.06.2026 02:45:40;547,701;8,86005;185,217;1155,69;7,74362;38,6;442,75;53,1;312,669;2087,35;1169,02;13,3563
20.06.2026 02:45:50;572,059;8,35555;158,598;1139,67;7,74362;38,6;445,132;53,1;315,3;2054,15;1152,56;12,8893
20.06.2026 02:46:00;573,483;8,61792;129,202;1149,89;7,74362;38,6;437,938;53,1;309,848;2032,52;1162,52;12,641
20.06.2026 02:46:10;566,1;8,50203;132,642;1199,29;7,74362;38,6;450,568;53,1;318,149;1993,18;1212,4;13,1121
20.06.2026 02:46:20;573,524;8,69255;101,274;1200,07;7,74362;38,6;442,003;53,1;323,448;1934,91;1212,87;12,7982
20.06.2026 02:46:30;557,948;8,69652;131,52;1195,17;7,74362;38,6;437,523;53,1;317,68;1874,97;1208,12;12,9228
20.06.2026 02:46:40;551,987;8,65248;153,371;1249,76;7,84568;38,6;444,379;53,1;321,445;1865,9;1263,02;13,2616
20.06.2026 02:46:50;564,265;8,46676;121,786;1244,74;7,84568;38,6;446,796;53,1;316,598;1816,78;1257,64;12,8589
20.06.2026 02:47:00;573,012;8,50666;92,5203;1287,08;7,84568;38,6;444,411;53,1;314,154;1875,96;1299,84;12,7281
20.06.2026 02:47:10;571,089;8,13022;105,131;1295,62;7,84568;38,6;453,881;53,1;326,589;1912,27;1308,21;12,6336
20.06.2026 02:47:20;576,033;8,41582;101,418;1224,39;7,84568;38,6;441,553;53,1;319,855;1835,86;1236,96;12,5444
20.06.2026 02:47:30;557,543;8,18709;139,126;1257,68;7,84568;38,6;447,288;53,1;318,27;1790,56;1270,6;12,8983
20.06.2026 02:47:40;571,726;8,26732;152,128;1263,41;7,84568;38,6;454,759;53,1;311,149;1782,34;1276,64;13,2476
20.06.2026 02:47:50;580,067;8,54912;136,611;1244,52;7,84568;38,6;459,727;53,1;309,199;1800,43;1257,51;12,9678
20.06.2026 02:48:00;563,108;8,50214;152,044;1277,37;7,84568;38,6;456,845;53,1;320,212;1862,6;1290,59;13,2078
20.06.2026 02:48:10;557,816;8,88032;171,667;1184,2;7,76819;38,6;456,718;53,1;308,567;1881,01;1197,43;13,207
20.06.2026 02:48:20;574,438;8,6092;181,418;1139,22;7,76819;38,6;449,314;53,1;310,006;1896,28;1152,25;13,061
20.06.2026 02:48:30;578,816;8,98352;180,25;1239,78;7,76819;38,6;449,207;53,1;296,782;1888,17;1253,25;13,4545
20.06.2026 02:48:40;587,613;8,90239;140,872;1173,39;7,76819;38,6;447,591;53,1;300,956;1916,86;1186,08;12,7066
20.06.2026 02:48:50;569,674;8,83569;145,594;1143,73;7,76819;38,6;441,172;53,1;300,949;1926,98;1156,11;12,3548
20.06.2026 02:49:00;557,037;8,3462;164,969;1103,02;7,76819;38,6;448,772;53,1;309,212;1898,8;1115,7;12,6764
20.06.2026 02:49:10;569,449;8,59695;160,131;1123,4;7,76819;38,6;438,151;53,1;302,475;1829,34;1136,09;12,6891
20.06.2026 02:49:20;565,448;8,56075;168,427;1102,41;7,76819;38,6;438,025;53,1;315,346;1857,14;1115,42;12,9808
20.06.2026 02:49:30;572,588;8,75439;167,721;1120,64;7,76819;38,6;439,416;53,1;320,398;1925,75;1133,63;12,9845
20.06.2026 02:49:40;581,456;8,8745;166,252;1155,17;7,60394;38,6;437,976;53,1;321,878;1925,42;1168,55;13,4095
20.06.2026 02:49:50;595,163;8,70053;130,758;1193,57;7,60394;38,6;436,652;53,1;330,379;1949,16;1206,5;12,9697
20.06.2026 02:50:00;605,487;8,34489;125,92;1195,01;7,60394;38,6;440,558;53,1;323,554;1948,41;1207,98;12,9681
20.06.2026 02:50:10;622,665;8,26443;103,941;1179,81;7,60394;24,3;433,174;53,1;335,915;1994,85;1192,41;12,6062
20.06.2026 02:50:20;601,612;8,27322;112,3;1228,44;7,60394;24,3;432,693;53,1;333,615;1899,95;1241,45;13,0113
20.06.2026 02:50:30;609,156;7,94809;87,4494;1294,61;7,60394;24,3;438,941;53,1;336,927;1854,84;1307,53;12,8928
20.06.2026 02:50:40;613,266;7,57741;119,952;1240,95;7,60394;24,3;435,725;53,1;345,773;1825,69;1253,99;13,0359
20.06.2026 02:50:50;618,14;7,49993;123,578;1244,81;7,60394;24,3;431,721;53,1;336,622;1794,67;1258,32;13,512
20.06.2026 02:51:00;618,003;7,06693;151,058;1238,6;7,60394;24,3;433,146;53,1;348,477;1790,47;1252,15;13,5333
20.06.2026 02:51:10;601,68;7,37067;150,277;1278,41;7,52029;24,3;433,2;53,1;334,525;1836,67;1291,96;13,567
20.06.2026 02:51:20;619,064;7,27153;133,141;1261,58;7,52029;24,3;423,893;53,1;339,866;1862,97;1275,03;13,459
20.06.2026 02:51:30;620,414;6,97277;148,962;1266,09;7,52029;24,3;440,352;53,1;340,856;1902,39;1279,72;13,6366
20.06.2026 02:51:40;595,499;6,74433;148,779;1223,82;7,52029;24,3;438,29;53,1;344,478;1908,92;1237,61;13,8167
20.06.2026 02:51:50;596,47;6,67075;156,385;1279,5;7,52029;24,3;419,432;51,7;347,934;1884,5;1293,42;13,9
20.06.2026 02:52:00;627,286;6,96478;167,787;1298,04;7,52029;24,3;425,211;51,7;348,392;1893,57;1311,94;13,9151
20.06.2026 02:52:10;612,216;7,99234;187,218;1278,74;7,52029;24,3;431,659;51,7;335,501;1958,03;1292,92;14,166
20.06.2026 02:52:20;587,044;7,88497;176,306;1300,16;7,52029;24,3;440,829;51,7;339,724;1958,28;1314,89;14,7106
20.06.2026 02:52:30;597,236;6,98713;166,16;1323,62;7,52029;24,3;432,95;51,7;365,743;1941,31;1337,95;14,3336
20.06.2026 02:52:40;605,348;7,18459;169,273;1194,96;7,4788;24,3;440,212;51,7;352,146;1987,23;1208,56;13,5635
20.06.2026 02:52:50;606,531;7,19156;145,156;1239,12;7,4788;24,3;437,432;51,7;343,498;2054,51;1252,54;13,4295
20.06.2026 02:53:00;590,716;7,26061;134,24;1440,79;7,4788;24,3;446,13;51,7;337,461;1993,19;1454,77;13,9616
20.06.2026 02:53:10;603,422;7,24792;137,015;1360,21;7,4788;24,3;440,306;51,7;338,659;1953,5;1373,85;13,6288
20.06.2026 02:53:20;593,953;8,01269;138,392;1297,03;7,4788;24,3;454,504;51,7;331,217;1908,88;1310,76;13,7393
20.06.2026 02:53:30;582,037;8,08756;175,619;1248,39;7,4788;24,3;432,326;51,7;336,646;1887,24;1262,11;13,7314
20.06.2026 02:53:40;582,881;7,65587;187,149;1310,96;7,4788;24,3;437,429;51,7;336,995;1849,76;1324,77;13,8037
20.06.2026 02:53:50;564,233;7,78009;177,15;1198,8;7,4788;24,3;443,407;51,7;325,968;1860,56;1212,43;13,6307
20.06.2026 02:54:00;571,243;7,81728;146,483;1232,35;7,4788;24,3;438,103;51,7;328,693;1931,4;1245,67;13,3032
20.06.2026 02:54:10;594,096;7,20878;119,527;1232,59;7,62596;24,3;429,329;51,7;332,759;1946,79;1245,82;13,2012
20.06.2026 02:54:20;577,351;7,04989;173,688;1186,97;7,62596;24,3;430,597;51,7;341,018;1895,27;1200,48;13,5056
20.06.2026 02:54:30;574,489;7,69897;167,475;1238,15;7,62596;24,3;436,698;51,7;337,431;1857,59;1251,54;13,39
20.06.2026 02:54:40;575,207;7,76537;161,595;1241,37;7,62596;24,3;433,161;51,7;351,275;1869,36;1255,04;13,6517
20.06.2026 02:54:50;559,908;7,9936;176,422;1303,57;7,62596;24,3;435,984;51,7;346,859;1954,85;1317,66;14,1047
20.06.2026 02:55:00;565,322;8,00395;167,751;1286,21;7,62596;24,3;443,011;51,7;348,111;1971,18;1299,9;13,7074
20.06.2026 02:55:10;581,473;8,46477;157,69;1322,76;7,62596;24,3;440,561;51,7;340,577;1990,38;1336,38;13,628
20.06.2026 02:55:20;588,941;8,25331;125,564;1334,81;7,62596;24,3;428,888;51,7;335,889;1981,22;1348,46;13,6521
20.06.2026 02:55:30;592,641;8,52489;90,2102;1337,01;7,62596;24,3;420,596;51,7;337,825;1961,76;1350;13,0012
20.06.2026 02:55:40;616,65;8,64589;81,1412;1333,61;7,53678;24,3;414,809;51,7;340,057;1905,82;1346,73;13,1027
20.06.2026 02:55:50;614,46;8,23137;54,582;1311,58;7,53678;24,3;425,929;51,7;332,145;1841,95;1324,39;12,805
20.06.2026 02:56:00;621,59;7,83095;59,9388;1326,58;7,53678;24,3;430,837;51,7;349,311;1743,25;1339,37;12,7883
20.06.2026 02:56:10;642,412;7,53489;23,3276;1226,52;7,53678;24,3;432,065;51,7;347,777;1744,61;1238,88;12,3929
20.06.2026 02:56:20;657,386;6,91057;27,6746;1207,92;7,53678;24,3;442,341;51,7;361,542;1706,6;1220,28;12,3825
20.06.2026 02:56:30;638,715;7,17052;76,9406;1339,93;7,53678;24,3;441,533;51,7;359,289;1738,21;1353,08;13,1412
20.06.2026 02:56:40;621,597;7,56319;82,6945;1319,33;7,53678;24,3;451,745;51,7;358,166;1668,61;1332,46;13,1216
20.06.2026 02:56:50;624,084;8,17924;101,345;1425,17;7,53678;24,3;451,882;51,7;349,588;1686,83;1438,65;13,4789
20.06.2026 02:57:00;613,447;8,62417;146,726;1396,38;7,53678;24,3;451,424;51,7;336,547;1780,65;1410,1;13,714
20.06.2026 02:57:10;607,757;9,02752;147,097;1334,62;7,49658;24,3;454,357;51,7;329,645;1743,55;1348,12;13,4889
20.06.2026 02:57:20;611,599;8,79362;138,9;1311,55;7,49658;24,3;441,104;51,7;323,306;1772,59;1324,85;13,3069
20.06.2026 02:57:30;605,128;9,41216;115,494;1287,68;7,49658;24,3;447,39;51,7;315,263;1863,38;1300,24;12,6059
20.06.2026 02:57:40;610,512;9,30532;109,89;1182,36;7,49658;24,3;437,424;51,7;315,069;1842,98;1194,56;12,2103
20.06.2026 02:57:50;617,394;9,5793;74,5616;1174,42;7,49658;24,3;429,535;51,7;312,753;1783,11;1186,37;11,9465
20.06.2026 02:58:00;594,021;8,49744;101,976;1114,5;7,49658;24,3;428,45;43,5;332,389;1725,86;1126,7;12,1619
20.06.2026 02:58:10;586,916;8,79709;71,2034;1116,8;7,49658;24,3;450,022;43,5;335,524;1666,99;1128,85;12,0347
20.06.2026 02:58:20;573,244;8,47163;73,9267;1083,59;7,49658;24,3;442,043;43,5;343,09;1676,52;1095,53;11,9304
20.06.2026 02:58:30;573,275;7,98449;93,2636;1284,7;7,49658;24,3;438,37;43,5;351,063;1784,8;1297,55;12,8678
20.06.2026 02:58:40;579,873;8,67076;98,5364;1273,33;7,89357;24,3;438,564;43,5;336,046;1697,64;1285,82;12,5257
20.06.2026 02:58:50;584,871;9,05365;61,7975;1353,63;7,89357;24,3;463,487;43,5;316,556;1732,47;1366,17;12,5635
20.06.2026 02:59:00;581,704;8,68889;84,0618;1380,18;7,89357;24,3;456,749;43,5;336,894;1757,22;1392,98;12,8166
20.06.2026 02:59:10;591,877;8,34814;86,2821;1309,16;7,89357;24,3;434,947;43,5;331,066;1746,1;1321,91;12,7541
20.06.2026 02:59:20;572,341;7,93751;113,366;1214,56;7,89357;24,3;442,88;43,5;333,956;1677,88;1226,68;12,1522
20.06.2026 02:59:30;562,858;9,11523;102,496;1312,62;7,89357;24,3;439,99;43,5;314,718;1706,67;1324,86;12,2677
20.06.2026 02:59:40;556,977;8,87003;90,0095;1278,26;7,89357;24,3;437,366;43,5;313,967;1705,89;1290,78;12,5077
20.06.2026 02:59:50;555,393;8,2716;121,906;1266,92;7,89357;24,3;433,089;43,5;329,399;1719,16;1279,84;12,9474
20.06.2026 03:00:00;551,968;8,34193;157,822;1110,65;7,89357;24,3;442,227;43,5;329,179;1688,29;1123,49;12,8555
20.06.2026 03:00:10;570,137;7,89787;134,79;1135,36;7,79611;35,3;440,35;43,5;321,36;1714,27;1147,71;12,3831
20.06.2026 03:00:20;562,74;8,0312;121,222;1271,19;7,79611;35,3;436,811;43,5;329,56;1794,16;1284,26;13,0883
20.06.2026 03:00:30;573,338;7,71871;121,473;1232,66;7,79611;35,3;439,628;43,5;326,917;1912,47;1245,33;12,6773
20.06.2026 03:00:40;557,863;8,71431;111,679;1276,15;7,79611;35,3;451,394;43,5;326,34;1846,07;1288,96;12,797
20.06.2026 03:00:50;562,974;8,62654;142,379;1312,34;7,79611;35,3;440,957;43,5;330,153;1836,85;1325,55;13,1997
20.06.2026 03:01:00;578,82;9,04651;121,664;1313,97;7,79611;35,3;445,445;43,5;314,654;1805,94;1327,05;13,0813
20.06.2026 03:01:10;584,121;8,62477;138,872;1252,18;7,79611;35,3;434,943;43,5;326,78;1825,72;1265,18;13,0348
20.06.2026 03:01:20;601,765;8,27453;111,733;1231,44;7,79611;35,3;440,881;43,5;318,41;1873,5;1244,32;12,8592
20.06.2026 03:01:30;587,487;8,63022;96,3398;1159,02;7,79611;35,3;441,406;43,5;317,506;1806,91;1171,44;12,4063
20.06.2026 03:01:40;581,849;8,01299;93,2813;1227,05;7,79196;35,3;429,263;43,5;325,81;1847,24;1239,59;12,5438
20.06.2026 03:01:50;578,436;7,75836;115,853;1197,49;7,79196;35,3;430,681;43,5;329,248;1822,84;1210,01;12,5089
20.06.2026 03:02:00;560,224;7,37544;144,694;1244,53;7,79196;35,3;429,26;43,5;322,718;1793,93;1257,64;13,1346
20.06.2026 03:02:10;568,479;7,2402;96,4785;1252,46;7,79196;35,3;437,262;43,5;328,61;1769,09;1265,3;12,8703
20.06.2026 03:02:20;547,249;7,47583;121,807;1279,96;7,79196;35,3;437,92;43,5;336,077;1833,93;1293,39;13,4097
20.06.2026 03:02:30;536,552;7,80425;141,037;1254,71;7,79196;35,3;438,011;43,5;336,643;1889,15;1268,25;13,5426
20.06.2026 03:02:40;518,421;8,23883;208,34;1290,36;7,79196;35,3;427,355;43,5;328,777;1807,31;1304,38;14,0167
20.06.2026 03:02:50;513,132;8,60502;196,703;1354,51;7,79196;35,3;439,97;43,5;325,352;1886,7;1368,73;14,2414
20.06.2026 03:03:00;531,84;9,13144;168,451;1375,38;7,79196;35,3;435,497;43,5;323,786;1924,87;1389,47;14,075
20.06.2026 03:03:10;544,537;8,21488;108,051;1345,34;8,02999;35,3;447,225;43,5;329,784;2051,97;1358,75;13,4361
20.06.2026 03:03:20;544,095;8,15352;94,6513;1279;8,02999;35,3;453,193;43,5;341,744;2032,14;1291,92;12,9614
20.06.2026 03:03:30;527,626;8,83887;86,4806;1277,5;8,02999;35,3;447,456;43,5;331,935;1974,31;1289,99;12,4987
20.06.2026 03:03:40;552,501;9,33724;78,09;1391,74;8,02999;35,3;451,379;43,5;322,806;1871,71;1404,11;12,3679
20.06.2026 03:03:50;537,027;9,09642;141,767;1435,78;8,02999;35,3;436,99;43,5;320,98;1820,9;1449,04;13,2359
20.06.2026 03:04:00;554,546;9,43722;92,6379;1376,58;8,02999;35,3;444,643;43,5;304,884;1765,69;1389,09;12,5373
20.06.2026 03:04:10;542,169;9,25058;92,6431;1346,42;8,02999;35,3;441,732;78;306,229;1717,24;1358,76;12,3659
20.06.2026 03:04:20;564,613;9,68042;35,9925;1293,42;8,02999;35,3;455,536;78;307,192;1824,57;1305,26;11,8383
20.06.2026 03:04:30;547,548;8,95979;81,0818;1159,34;8,02999;35,3;450,05;78;322,892;1702,95;1171,25;11,8698
20.06.2026 03:04:40;531,556;8,96313;112;1216,83;8,16809;35,3;432,71;78;323,964;1696,69;1228,92;12,0904
20.06.2026 03:04:50;524,27;9,31399;97,445;1227,12;8,16809;35,3;436,913;78;314,378;1618,09;1239,3;12,174
20.06.2026 03:05:00;521,336;9,26644;79,2995;1310,44;8,16809;35,3;434,769;78;313,698;1753,3;1322,55;12,1411
20.06.2026 03:05:10;526,178;8,86397;57,8744;1325,01;8,16809;35,3;438,92;78;314,028;1790,92;1337,38;12,3659
20.06.2026 03:05:20;528,736;8,48755;67,5541;1246,67;8,16809;35,3;441,258;78;331,383;1735,5;1258,73;12,0685
20.06.2026 03:05:30;536,065;8,5245;73,8175;1230,86;8,16809;35,3;455,786;78;331,705;1727,62;1243,32;12,4346
20.06.2026 03:05:40;526,712;8,39513;92,8978;1300,77;8,16809;35,3;453,299;78;339,079;1715,07;1313,18;12,4341
20.06.2026 03:05:50;528,772;8,05508;101,926;1363,71;8,16809;35,3;455,699;78;330,866;1744,97;1376,64;12,9308
20.06.2026 03:06:00;541,424;8,20622;92,5408;1398,11;8,16809;35,3;452,171;78;324,808;1765,03;1410,67;12,5589
20.06.2026 03:06:10;544,685;8,76283;111,244;1419,38;8,17296;35,3;450,809;78;309,966;1769,38;1432,17;12,7974
20.06.2026 03:06:20;522,509;9,13327;122,041;1376,22;8,17296;35,3;462,345;78;309,68;1800,91;1389,02;12,7668
20.06.2026 03:06:30;510,23;9,19618;166,121;1304,25;8,17296;35,3;458,682;78;304,262;1743,37;1317,37;13,1305
20.06.2026 03:06:40;498,083;9,08527;151,592;1207,81;8,17296;35,3;464,347;78;312,001;1747,14;1220,7;12,9121
20.06.2026 03:06:50;509,678;8,73879;168,765;1199,27;8,17296;35,3;459,323;78;311,673;1769,17;1211,82;12,5496
20.06.2026 03:07:00;492,196;9,22231;149,536;1183,37;8,17296;35,3;459,04;78;297,811;1895,14;1195,66;12,2986
20.06.2026 03:07:10;511,14;9,07371;149,13;1236,08;8,17296;35,3;452,505;78;302,526;1886,66;1248,51;12,3782
20.06.2026 03:07:20;507,615;9,63132;150,417;1234,77;8,17296;35,3;447,086;78;302,653;1867,77;1247,37;12,5935
20.06.2026 03:07:30;512,316;9,19988;162,794;1113,89;8,17296;35,3;447,623;78;296,215;1841,6;1125,92;12,0412
20.06.2026 03:07:40;495,807;9,27671;159,986;1194,83;8,28928;35,3;451,193;78;296,363;1829,16;1207,66;12,8313
20.06.2026 03:07:50;509,01;8,74544;147,589;1130,64;8,28928;35,3;447,107;78;309,563;1813,92;1143,02;12,3833
20.06.2026 03:08:00;528,458;8,71584;143,599;1108,11;8,28928;35,3;445,766;78;311,345;1861,44;1120,54;12,4028
20.06.2026 03:08:10;538,707;8,46444;149,058;1098,23;8,28928;35,3;448,338;78;310,775;1892,14;1110,52;12,2969
20.06.2026 03:08:20;531,63;8,36665;152,956;1144,81;8,28928;35,3;441,75;78;315,137;1865,86;1157,34;12,5553
20.06.2026 03:08:30;524,317;8,71892;143,424;1200,3;8,28928;35,3;444,242;78;313,737;1863,95;1212,95;12,6361
20.06.2026 03:08:40;540,384;8,95519;153,299;1231,22;8,28928;35,3;443,052;78;314,116;1871,69;1244,06;12,8794
