run,sample,timestamp,flow_a,press_r,temp_r,level_s,flow_b,temp_s,valve_1,valve_2,comp_a,const_c,derived_sum,power_c,fault_label
6,158,2026-01-02 14:36:00,91.7909,2684.8917,119.1400,54.3400,36.4164,79.8807,38.5678,26.6381,28.1155,7.5000,132.2914,295.0032,noise_burst
6,159,2026-01-02 14:39:00,92.2823,2687.3712,121.9208,49.5941,34.2030,79.7542,38.5678,26.6381,28.1155,7.5000,131.0949,285.4940,noise_burst
6,160,2026-01-02 14:42:00,95.6142,2672.6877,121.3583,48.5741,35.6245,79.6625,38.5678,26.6381,28.1155,7.5000,133.9350,282.9840,noise_burst
6,161,2026-01-02 14:45:00,102.3390,2687.1071,120.2226,49.2096,36.5010,79.7132,38.5678,55.6052,28.1155,7.5000,139.1844,292.6590,noise_burst
6,162,2026-01-02 14:48:00,109.2238,2703.6117,122.0475,48.8423,35.7130,80.2314,38.5678,55.6052,28.1155,7.5000,139.0227,290.5871,noise_burst
6,163,2026-01-02 14:51:00,95.0336,2718.5427,121.0012,46.2468,36.8124,79.8611,38.5678,55.6052,31.0406,7.5000,135.5913,286.8342,noise_burst
6,164,2026-01-02 14:54:00,95.5308,2716.5209,118.8208,42.0930,40.0335,79.0301,38.5678,55.6052,31.0406,7.5000,138.7977,294.5163,noise_burst
6,165,2026-01-02 14:57:00,101.8365,2706.3719,120.2951,44.0005,38.0020,78.9333,38.5678,55.6052,31.0406,7.5000,136.6727,302.0411,noise_burst
6,166,2026-01-02 15:00:00,98.5138,2702.2783,121.1179,46.4122,40.6221,79.8213,38.5678,55.6052,31.0406,7.5000,140.5638,298.4797,noise_burst
6,167,2026-01-02 15:03:00,94.9780,2708.8095,121.8021,52.9075,39.4886,81.1455,38.5678,55.6052,31.0406,7.5000,139.8787,308.3284,noise_burst
6,168,2026-01-02 15:06:00,103.0884,2726.8780,119.3925,49.9790,41.8657,80.6515,38.5678,55.6052,31.0406,7.5000,143.2436,296.2127,noise_burst
6,169,2026-01-02 15:09:00,88.9109,2732.6545,118.8197,48.2946,47.5314,80.1234,38.5678,55.6052,31.2417,7.5000,145.3959,309.7523,noise_burst
6,170,2026-01-02 15:12:00,97.4871,2724.2250,119.0532,54.1187,46.1669,80.3475,38.5678,55.6052,31.2417,7.5000,144.0294,328.1356,noise_burst
6,171,2026-01-02 15:15:00,97.8188,2716.3238,120.0065,55.4500,44.3340,80.1781,38.5678,55.6052,31.2417,7.5000,144.8232,330.0022,noise_burst
6,172,2026-01-02 15:18:00,105.1008,2701.8719,119.3059,49.8157,43.3853,79.8894,38.5678,55.6052,31.2417,7.5000,142.4183,324.1308,noise_burst
6,173,2026-01-02 15:21:00,103.4595,2713.3537,119.7404,50.0269,41.6840,80.0835,38.5678,55.6052,31.2417,7.5000,139.5683,319.5253,noise_burst
6,174,2026-01-02 15:24:00,95.7784,2711.8926,120.4090,48.9486,41.6466,80.1996,38.5678,55.6052,31.2417,7.5000,139.1597,308.1902,noise_burst
6,175,2026-01-02 15:27:00,93.1258,2705.1933,120.5351,50.5080,42.0852,80.2860,38.5678,55.6052,30.9588,7.5000,140.9201,318.0695,noise_burst
6,176,2026-01-02 15:30:00,105.2926,2710.1392,119.3523,53.5497,42.0515,79.9357,39.5577,55.6052,30.9588,7.5000,143.7389,312.9224,noise_burst
6,177,2026-01-02 15:33:00,105.5051,2714.1568,117.4981,52.3124,43.2138,80.6123,39.5577,55.6052,30.9588,7.5000,150.3039,311.3908,noise_burst
6,178,2026-01-02 15:36:00,107.7061,2726.1917,120.9952,52.9885,40.3940,80.4053,39.5577,55.6052,30.9588,7.5000,147.9593,314.6836,noise_burst
6,179,2026-01-02 15:39:00,107.2537,2737.1540,117.5266,52.5546,42.7588,80.2215,39.5577,55.6052,30.9588,7.5000,149.6464,306.8131,noise_burst
6,180,2026-01-02 15:42:00,101.2420,2720.7089,119.3832,48.4241,40.2233,79.8885,39.5577,55.6052,30.9588,7.5000,147.6626,314.8230,noise_burst
6,181,2026-01-02 15:45:00,110.5418,2727.1750,119.2787,51.8274,37.1984,79.8606,39.5577,55.6052,34.7544,7.5000,143.7848,308.5821,noise_burst
6,182,2026-01-02 15:48:00,115.0157,2728.0980,118.1686,52.2014,39.5330,80.8624,39.5577,55.6052,34.7544,7.5000,148.8689,301.7235,noise_burst
6,183,2026-01-02 15:51:00,99.2105,2746.4562,122.3148,53.2473,40.5828,81.7131,39.5577,55.6052,34.7544,7.5000,144.6591,309.8981,noise_burst
6,184,2026-01-02 15:54:00,100.6527,2739.4205,121.1460,56.0792,43.6456,81.4430,39.5577,55.6052,34.7544,7.5000,145.3562,304.0649,noise_burst
6,185,2026-01-02 15:57:00,100.7041,2728.2963,122.7511,55.1413,41.8564,81.6737,39.5577,55.6052,34.7544,7.5000,144.8900,316.3652,noise_burst
6,186,2026-01-02 16:00:00,106.0352,2719.8327,121.3394,57.5887,42.8131,81.8779,39.5577,55.6052,34.7544,7.5000,146.5960,314.0317,noise_burst
6,187,2026-01-02 16:03:00,99.8637,2723.8990,120.6880,56.3325,41.4713,81.7705,39.5577,55.6052,31.9802,7.5000,144.7905,313.5430,noise_burst
6,188,2026-01-02 16:06:00,108.7260,2732.2966,118.2368,50.2744,42.0439,81.8462,39.5577,55.6052,31.9802,7.5000,150.4991,313.2789,noise_burst
6,189,2026-01-02 16:09:00,113.8555,2732.9468,119.8358,50.1760,42.2968,80.9170,39.5577,55.6052,31.9802,7.5000,156.3353,314.1012,noise_burst
6,190,2026-01-02 16:12:00,113.8252,2739.6780,119.5262,46.4847,44.0921,80.2710,39.5577,55.6052,31.9802,7.5000,156.6692,315.3497,noise_burst
6,191,2026-01-02 16:15:00,115.5629,2763.2956,120.9507,51.2987,43.0668,80.4159,39.5577,55.6052,31.9802,7.5000,155.7899,318.3081,noise_burst
6,192,2026-01-02 16:18:00,110.4416,2765.9942,120.4623,57.0989,44.1020,81.2879,39.5577,55.6052,31.9802,7.5000,156.9265,318.1295,noise_burst
6,193,2026-01-02 16:21:00,115.2935,2768.1484,121.9034,55.6471,43.6476,81.2312,39.5577,55.6052,39.7923,7.5000,161.5714,321.7565,noise_burst
6,194,2026-01-02 16:24:00,115.9796,2764.5556,122.8435,54.8340,46.5427,81.9622,39.5577,55.6052,39.7923,7.5000,164.9587,317.4428,noise_burst
6,195,2026-01-02 16:27:00,118.7377,2785.5729,121.8216,53.9265,46.9706,82.4967,39.5577,55.6052,39.7923,7.5000,164.4752,334.1817,noise_burst
6,196,2026-01-02 16:30:00,121.8233,2785.0168,121.5857,54.1527,48.1101,82.4278,39.5577,55.6052,39.7923,7.5000,163.4492,329.5514,noise_burst
6,197,2026-01-02 16:33:00,108.2780,2782.5607,121.5886,56.8827,46.5833,82.3722,39.5577,55.6052,39.7923,7.5000,158.6612,332.8493,noise_burst
6,198,2026-01-02 16:36:00,116.6445,2774.5039,123.1693,54.5823,45.9716,82.4853,39.5577,55.6052,39.7923,7.5000,160.0763,329.9818,noise_burst
6,199,2026-01-02 16:39:00,117.7546,2759.2340,122.5645,57.4999,46.9271,82.9709,39.5577,55.6052,40.3125,7.5000,157.9138,324.5654,noise_burst
6,200,2026-01-02 16:42:00,107.1239,2767.3064,124.0360,55.4502,44.4955,83.2407,39.5577,55.6052,40.3125,7.5000,154.8701,335.5971,noise_burst
6,201,2026-01-02 16:45:00,103.2007,2762.6555,119.7372,53.6695,46.1105,82.9795,49.4734,60.8073,40.3125,7.5000,156.7741,330.4617,noise_burst
6,202,2026-01-02 16:48:00,110.2185,2750.3213,118.8390,52.7804,46.6605,82.4773,49.4734,60.8073,40.3125,7.5000,154.6227,322.0074,noise_burst
6,203,2026-01-02 16:51:00,113.3233,2741.9642,123.9946,51.6354,43.0902,82.1616,49.4734,60.8073,40.3125,7.5000,150.6203,334.5464,noise_burst
6,204,2026-01-02 16:54:00,106.4193,2738.8285,119.9152,55.0653,43.8298,82.3859,49.4734,60.8073,40.3125,7.5000,153.5350,316.5589,noise_burst
6,205,2026-01-02 16:57:00,113.3867,2727.9185,119.4574,55.1690,43.4063,81.8383,49.4734,60.8073,36.3000,7.5000,155.4720,312.9889,noise_burst
6,206,2026-01-02 17:00:00,112.1232,2731.1636,123.7061,57.1606,40.8023,82.5111,49.4734,60.8073,36.3000,7.5000,149.5939,309.4084,noise_burst
6,207,2026-01-02 17:03:00,105.4865,2736.8011,120.4399,57.0237,39.0180,81.8229,49.4734,60.8073,36.3000,7.5000,146.3915,304.6526,noise_burst
6,208,2026-01-02 17:06:00,101.7524,2736.5367,120.0698,57.3336,38.7709,81.9164,49.4734,60.8073,36.3000,7.5000,145.1007,299.0764,noise_burst
6,209,2026-01-02 17:09:00,117.8573,2713.0861,124.8417,52.2541,38.7652,81.2962,49.4734,60.8073,36.3000,7.5000,144.1233,294.6770,noise_burst
6,210,2026-01-02 17:12:00,96.7710,2722.8775,121.0198,47.1577,38.5677,81.2013,49.4734,60.8073,36.3000,7.5000,145.3372,300.0047,noise_burst
6,211,2026-01-02 17:15:00,111.1282,2716.1359,122.6938,46.6207,38.8273,81.1700,49.4734,60.8073,33.8740,7.5000,146.6576,290.3518,noise_burst
6,212,2026-01-02 17:18:00,108.0323,2716.2657,122.4234,39.7934,36.1720,80.6897,49.4734,60.8073,33.8740,7.5000,144.4516,296.9536,noise_burst
6,213,2026-01-02 17:21:00,107.3145,2725.3757,122.0079,44.9511,37.8215,80.6250,49.4734,60.8073,33.8740,7.5000,148.3793,294.4290,noise_burst
6,214,2026-01-02 17:24:00,109.3832,2725.4787,122.0150,44.9018,38.0209,80.5599,49.4734,60.8073,33.8740,7.5000,146.7683,296.0761,noise_burst
6,215,2026-01-02 17:27:00,104.1155,2718.4212,123.7299,55.8962,37.5445,81.0640,49.4734,60.8073,33.8740,7.5000,144.9635,294.3699,noise_burst
6,216,2026-01-02 17:30:00,107.5781,2713.4021,122.4561,54.2397,36.0011,81.4575,49.4734,60.8073,33.8740,7.5000,142.8556,288.4763,noise_burst
6,217,2026-01-02 17:33:00,104.4868,2715.7434,122.3365,53.6561,33.6698,81.8177,49.4734,60.8073,35.2857,7.5000,135.0406,283.3242,noise_burst
6,218,2026-01-02 17:36:00,101.8194,2702.4978,123.4485,45.8850,33.9180,81.1161,49.4734,60.8073,35.2857,7.5000,131.1872,277.3262,noise_burst
6,219,2026-01-02 17:39:00,96.4128,2689.3199,121.5467,41.5102,32.2618,81.4013,49.4734,60.8073,35.2857,7.5000,131.4053,277.5901,noise_burst
6,220,2026-01-02 17:42:00,101.6566,2687.6129,122.9683,39.4355,33.3917,80.5305,49.4734,60.8073,35.2857,7.5000,131.7611,273.0688,noise_burst
6,221,2026-01-02 17:45:00,96.2161,2694.8085,121.0553,42.5247,36.8498,81.0701,49.4734,60.8073,35.2857,7.5000,135.7174,279.3796,noise_burst
6,222,2026-01-02 17:48:00,99.4786,2685.4218,119.2646,43.4656,38.5323,80.8903,49.4734,60.8073,35.2857,7.5000,137.8027,294.3537,noise_burst
6,223,2026-01-02 17:51:00,93.0046,2689.8342,119.7066,47.1796,36.1383,80.0786,49.4734,60.8073,28.4839,7.5000,134.1924,292.0692,noise_burst
6,224,2026-01-02 17:54:00,97.1291,2699.2450,121.0050,51.1493,36.2230,80.0284,49.4734,60.8073,28.4839,7.5000,133.3243,283.9049,noise_burst
6,225,2026-01-02 17:57:00,88.4758,2692.8632,119.1219,52.0996,38.6301,80.4022,49.4734,60.8073,28.4839,7.5000,134.2092,286.0669,noise_burst
6,226,2026-01-02 18:00:00,94.3006,2693.1407,117.2159,53.2969,38.6415,80.0612,48.0204,60.8073,28.4839,7.5000,134.0013,293.7597,noise_burst
6,227,2026-01-02 18:03:00,91.7903,2685.2751,119.5192,55.1266,39.5396,80.3975,48.0204,60.8073,28.4839,7.5000,134.9306,295.8910,noise_burst
6,228,2026-01-02 18:06:00,94.4326,2674.6910,120.3623,56.7382,37.3118,80.4369,48.0204,60.8073,28.4839,7.5000,131.7499,301.3526,noise_burst
6,229,2026-01-02 18:09:00,84.8339,2681.0366,119.4778,58.1257,37.1713,80.0528,48.0204,60.8073,26.5562,7.5000,126.2384,297.2467,noise_burst
6,230,2026-01-02 18:12:00,90.9975,2676.6997,122.6521,57.0452,36.6648,79.9174,48.0204,60.8073,26.5562,7.5000,125.0030,287.6157,noise_burst
6,231,2026-01-02 18:15:00,88.7813,2658.4832,119.2280,52.5226,35.8824,80.2266,48.0204,60.8073,26.5562,7.5000,118.6287,288.3149,noise_burst
6,232,2026-01-02 18:18:00,89.3442,2657.7840,121.2748,56.5822,35.5300,79.6788,48.0204,60.8073,26.5562,7.5000,120.1563,285.2447,noise_burst
6,233,2026-01-02 18:21:00,85.0311,2638.0452,116.8181,61.1651,35.8995,79.8139,48.0204,60.8073,26.5562,7.5000,120.9965,286.4504,noise_burst
6,234,2026-01-02 18:24:00,81.2180,2650.7691,121.0170,57.6168,36.0031,79.9355,48.0204,60.8073,26.5562,7.5000,121.0425,283.0404,noise_burst
6,235,2026-01-02 18:27:00,83.0206,2651.8814,114.5312,55.3561,35.9280,79.1076,48.0204,60.8073,22.0252,7.5000,118.2516,282.6947,noise_burst
6,236,2026-01-02 18:30:00,80.9149,2667.8983,114.6001,48.6606,38.2788,78.2280,48.0204,60.8073,22.0252,7.5000,120.2190,290.5899,noise_burst
6,237,2026-01-02 18:33:00,82.6787,2654.7405,116.7060,50.9819,41.9751,77.4126,48.0204,60.8073,22.0252,7.5000,122.1799,296.3413,noise_burst
6,238,2026-01-02 18:36:00,81.1788,2651.4084,117.5604,53.0201,40.9013,78.5247,48.0204,60.8073,22.0252,7.5000,125.6414,309.6033,noise_burst
6,239,2026-01-02 18:39:00,90.4282,2647.5003,117.2186,55.7520,40.1175,78.0047,48.0204,60.8073,22.0252,7.5000,125.2509,307.5450,noise_burst
6,240,2026-01-02 18:42:00,93.0722,2658.4431,116.5964,58.5676,41.1405,78.5124,48.0204,60.8073,22.0252,7.5000,124.3166,305.5006,noise_burst
6,241,2026-01-02 18:45:00,81.8995,2669.1445,117.0129,51.2434,41.7436,77.8973,48.0204,48.6331,20.1338,7.5000,123.7739,300.4293,noise_burst
6,242,2026-01-02 18:48:00,94.8678,2662.0406,115.1729,45.9142,44.3851,76.9558,48.0204,48.6331,20.1338,7.5000,130.0626,307.2792,noise_burst
6,243,2026-01-02 18:51:00,90.3893,2655.0501,118.0875,54.1107,44.7669,77.5523,48.0204,48.6331,20.1338,7.5000,135.1624,318.8585,noise_burst
6,244,2026-01-02 18:54:00,86.7864,2677.8519,114.5491,58.0058,46.0505,78.1261,48.0204,48.6331,20.1338,7.5000,135.8660,319.4405,noise_burst
6,245,2026-01-02 18:57:00,89.6746,2692.0449,113.0836,57.8232,48.2754,77.9405,48.0204,48.6331,20.1338,7.5000,136.6333,322.6814,noise_burst
6,246,2026-01-02 19:00:00,93.7665,2689.8699,115.6007,58.6270,49.8190,78.3797,48.0204,48.6331,20.1338,7.5000,137.9261,326.6482,noise_burst
6,247,2026-01-02 19:03:00,99.3428,2687.8165,115.5425,53.3443,48.0827,77.2450,48.0204,48.6331,24.0014,7.5000,140.5767,336.4853,noise_burst
6,248,2026-01-02 19:06:00,82.7130,2693.9635,116.4510,49.4798,49.3006,77.4165,48.0204,48.6331,24.0014,7.5000,143.3356,327.5225,noise_burst
6,249,2026-01-02 19:09:00,87.6371,2701.7548,118.8818,45.9928,49.7372,77.8572,48.0204,48.6331,24.0014,7.5000,141.1654,331.8370,noise_burst
6,250,2026-01-02 19:12:00,87.4264,2694.5617,116.1111,48.2852,48.9053,78.2051,48.0204,48.6331,24.0014,7.5000,140.7459,339.2488,noise_burst
6,251,2026-01-02 19:15:00,86.3364,2686.4090,116.8348,50.5775,48.2500,77.9933,55.0933,48.6331,24.0014,7.5000,141.4554,331.4151,noise_burst
6,252,2026-01-02 19:18:00,87.7913,2686.1457,118.3439,50.4165,44.8905,78.0502,55.0933,48.6331,24.0014,7.5000,136.2155,323.5653,noise_burst
6,253,2026-01-02 19:21:00,93.0940,2676.8966,117.8388,50.1919,44.3842,78.9280,55.0933,48.6331,24.9903,7.5000,138.6623,312.2518,noise_burst
6,254,2026-01-02 19:24:00,91.8595,2674.7675,116.7686,49.1345,43.0872,79.1564,55.0933,48.6331,24.9903,7.5000,139.8816,315.3631,noise_burst
6,255,2026-01-02 19:27:00,90.1980,2685.4749,117.3532,47.6718,42.3077,78.1495,55.0933,48.6331,24.9903,7.5000,135.8731,301.7723,noise_burst
6,256,2026-01-02 19:30:00,94.9009,2687.9500,119.1511,46.9401,44.0088,78.0708,55.0933,48.6331,24.9903,7.5000,142.0166,302.6068,noise_burst
6,257,2026-01-02 19:33:00,103.3240,2674.7531,121.5802,42.1552,40.0596,78.1242,55.0933,48.6331,24.9903,7.5000,138.2743,308.5293,noise_burst
6,258,2026-01-02 19:36:00,97.8987,2674.6275,118.6646,46.0924,39.2850,77.8588,55.0933,48.6331,24.9903,7.5000,137.1703,296.4119,noise_burst
6,259,2026-01-02 19:39:00,95.7809,2680.8669,115.6814,42.8605,37.2701,78.7435,55.0933,48.6331,27.4933,7.5000,135.3038,300.8423,noise_burst
6,260,2026-01-02 19:42:00,96.0011,2673.4036,120.2038,42.5434,37.1692,78.7013,55.0933,48.6331,27.4933,7.5000,134.0406,289.3250,noise_burst
6,261,2026-01-02 19:45:00,103.6893,2678.5826,119.9983,42.2662,36.4996,78.6786,55.0933,48.6331,27.4933,7.5000,134.2998,291.5033,noise_burst
6,262,2026-01-02 19:48:00,102.1513,2674.0599,121.9824,41.0762,36.0535,78.6177,55.0933,48.6331,27.4933,7.5000,137.5353,281.7303,noise_burst
6,263,2026-01-02 19:51:00,113.8952,2687.5823,121.0866,41.6362,37.1615,79.1113,55.0933,48.6331,27.4933,7.5000,145.1435,281.0977,noise_burst
6,264,2026-01-02 19:54:00,108.2206,2686.9392,121.9220,42.7177,35.6645,79.2892,55.0933,48.6331,27.4933,7.5000,139.8767,282.1181,noise_burst
6,265,2026-01-02 19:57:00,89.6573,2705.4965,120.3733,43.9605,36.2202,79.0764,55.0933,48.6331,30.3093,7.5000,137.4038,280.2041,noise_burst
6,266,2026-01-02 20:00:00,99.4314,2696.0627,119.4054,43.5439,35.4957,79.1186,55.0933,48.6331,30.3093,7.5000,139.3075,285.8117,noise_burst
6,267,2026-01-02 20:03:00,97.3204,2692.1150,120.3039,43.7302,36.2959,79.4022,55.0933,48.6331,30.3093,7.5000,138.5339,284.7629,noise_burst
6,268,2026-01-02 20:06:00,106.7823,2697.5549,120.7374,44.8386,36.7770,79.9925,55.0933,48.6331,30.3093,7.5000,135.3827,280.9575,noise_burst
6,269,2026-01-02 20:09:00,93.1007,2689.4074,122.6372,44.2580,36.5434,80.5282,55.0933,48.6331,30.3093,7.5000,132.3440,287.3103,noise_burst
6,270,2026-01-02 20:12:00,97.5411,2682.4033,120.3249,47.1311,36.5126,80.5593,55.0933,48.6331,30.3093,7.5000,131.7655,286.1131,noise_burst
6,271,2026-01-02 20:15:00,88.5159,2680.3672,123.8878,45.7347,37.1987,80.0127,55.0933,48.6331,28.9501,7.5000,132.6726,287.2530,noise_burst
6,272,2026-01-02 20:18:00,92.4113,2682.1240,120.9595,44.6819,38.8697,80.3954,55.0933,48.6331,28.9501,7.5000,131.2342,286.9113,noise_burst
6,273,2026-01-02 20:21:00,101.1139,2694.4547,116.0221,44.4631,40.1639,79.6892,55.0933,48.6331,28.9501,7.5000,134.2361,292.8798,noise_burst
6,274,2026-01-02 20:24:00,86.3096,2677.9641,121.5205,43.1892,42.5170,79.0901,55.0933,48.6331,28.9501,7.5000,137.5100,300.5743,noise_burst
6,275,2026-01-02 20:27:00,103.4051,2685.8388,119.1823,45.7545,42.3913,79.4755,55.0933,48.6331,28.9501,7.5000,138.2617,309.7323,noise_burst
6,276,2026-01-02 20:30:00,91.5577,2696.4037,119.5557,48.5983,43.3951,79.1691,40.6016,48.6331,28.9501,7.5000,137.7136,305.3599,noise_burst
6,277,2026-01-02 20:33:00,98.0723,2689.5018,116.6626,46.9252,44.7855,78.9219,40.6016,48.6331,26.1156,7.5000,142.3097,312.8296,noise_burst
6,278,2026-01-02 20:36:00,100.7085,2700.3642,116.6456,42.8014,42.1543,77.9286,40.6016,48.6331,26.1156,7.5000,139.8007,322.5863,noise_burst
6,279,2026-01-02 20:39:00,93.0943,2713.0884,117.7734,46.4400,44.0577,78.2197,40.6016,48.6331,26.1156,7.5000,142.0213,309.8725,noise_burst
6,280,2026-01-02 20:42:00,102.1161,2699.5188,120.1085,45.5170,44.7458,78.8432,40.6016,48.6331,26.1156,7.5000,141.5704,314.8856,noise_burst
6,281,2026-01-02 20:45:00,93.0121,2699.9792,116.8583,50.2298,41.0362,78.9494,40.6016,43.5710,26.1156,7.5000,140.5078,317.7943,noise_burst
6,282,2026-01-02 20:48:00,98.4025,2690.0495,118.5937,51.3474,39.8311,79.1898,40.6016,43.5710,26.1156,7.5000,141.4517,307.6787,noise_burst
6,283,2026-01-02 20:51:00,102.7585,2702.9529,118.8143,46.6711,39.6395,79.3857,40.6016,43.5710,28.7627,7.5000,140.2334,304.3295,noise_burst
6,284,2026-01-02 20:54:00,95.4617,2700.1616,120.1822,45.2433,40.6993,79.3488,40.6016,43.5710,28.7627,7.5000,139.4262,298.7674,noise_burst
6,285,2026-01-02 20:57:00,106.8351,2702.7331,122.6038,43.9626,36.9921,79.0908,40.6016,43.5710,28.7627,7.5000,135.1688,307.2158,noise_burst
6,286,2026-01-02 21:00:00,92.3478,2690.4501,119.9781,42.7508,37.3376,79.1861,40.6016,43.5710,28.7627,7.5000,131.6399,289.4807,noise_burst
6,287,2026-01-02 21:03:00,90.9131,2693.7852,120.8188,43.0959,35.6819,79.5188,40.6016,43.5710,28.7627,7.5000,132.0903,292.5085,noise_burst
6,288,2026-01-02 21:06:00,94.8333,2685.5005,118.4797,42.7470,36.8746,80.3081,40.6016,43.5710,28.7627,7.5000,135.3107,290.4817,noise_burst
6,289,2026-01-02 21:09:00,101.4340,2678.0529,121.4873,44.4276,36.2163,80.1559,40.6016,43.5710,28.8751,7.5000,137.0238,296.8939,noise_burst
6,290,2026-01-02 21:12:00,97.0825,2671.9678,117.9539,46.2547,32.7716,79.8585,40.6016,43.5710,28.8751,7.5000,133.6008,285.1559,noise_burst
6,291,2026-01-02 21:15:00,93.7478,2687.6278,120.1783,42.1868,30.2899,79.4169,40.6016,43.5710,28.8751,7.5000,126.5955,278.1553,noise_burst
6,292,2026-01-02 21:18:00,97.0666,2683.5988,121.1140,43.1036,31.8958,79.5020,40.6016,43.5710,28.8751,7.5000,124.3098,264.8744,noise_burst
6,293,2026-01-02 21:21:00,96.2788,2670.8900,121.3196,42.8849,33.9366,79.4580,40.6016,43.5710,28.8751,7.5000,131.5983,267.7900,noise_burst
6,294,2026-01-02 21:24:00,91.2844,2657.4323,125.1751,42.3368,30.6209,79.4425,40.6016,43.5710,28.8751,7.5000,128.4761,277.4359,noise_burst
6,295,2026-01-02 21:27:00,98.8406,2669.8527,122.3140,41.6778,30.3249,79.4526,40.6016,43.5710,26.7404,7.5000,129.5643,262.5403,noise_burst
6,296,2026-01-02 21:30:00,94.6880,2677.3505,119.9514,45.0965,31.1295,80.5622,40.6016,43.5710,26.7404,7.5000,125.5078,268.5974,noise_burst
6,297,2026-01-02 21:33:00,88.0555,2684.4563,123.2632,43.8270,31.4339,79.5551,40.6016,43.5710,26.7404,7.5000,124.9486,274.2113,noise_burst
6,298,2026-01-02 21:36:00,91.2337,2665.9028,123.4556,50.1270,31.6790,79.5575,40.6016,43.5710,26.7404,7.5000,125.3995,267.5074,noise_burst
6,299,2026-01-02 21:39:00,83.5611,2668.1681,122.3053,51.1638,30.6457,79.9576,40.6016,43.5710,26.7404,7.5000,121.8867,268.8141,noise_burst
6,300,2026-01-02 21:42:00,92.7197,2663.6172,120.0158,47.0913,33.8852,79.7125,40.6016,43.5710,26.7404,7.5000,128.4961,270.5731,noise_burst
7,1,2026-01-02 12:45:00,102.7079,2697.1906,120.0992,50.5836,41.3915,80.0737,66.0933,45.2748,29.7140,7.5000,144.0994,298.1431,normal
7,2,2026-01-02 12:48:00,102.2389,2701.4231,119.9719,51.9687,40.7745,80.4003,66.0933,45.2748,29.7140,7.5000,143.0134,299.5058,normal
7,3,2026-01-02 12:51:00,96.6631,2692.0707,119.6926,51.7948,42.8287,80.3281,66.0933,45.2748,29.7140,7.5000,139.4918,296.9208,normal
7,4,2026-01-02 12:54:00,91.6556,2686.9292,120.7404,53.5296,39.7699,80.0550,66.0933,45.2748,29.7140,7.5000,131.4255,309.5015,normal
7,5,2026-01-02 12:57:00,89.4085,2666.8286,120.8944,58.9198,36.0942,81.0334,66.0933,45.2748,29.7140,7.5000,125.5027,287.6568,normal
7,6,2026-01-02 13:00:00,90.8977,2654.5788,120.9392,57.5561,36.7696,80.6755,66.0933,45.2748,29.7140,7.5000,127.6674,276.3256,normal
7,7,2026-01-02 13:03:00,90.5755,2643.6766,119.8828,54.7920,37.1096,80.7092,66.0933,45.2748,23.1386,7.5000,127.6851,282.9618,normal
7,8,2026-01-02 13:06:00,90.8803,2638.6397,118.9231,52.5173,37.4143,80.5865,66.0933,45.2748,23.1386,7.5000,128.2946,281.1564,normal
7,9,2026-01-02 13:09:00,90.2624,2640.2532,119.4082,47.0220,33.0824,78.9349,66.0933,45.2748,23.1386,7.5000,123.3448,276.0983,normal
7,10,2026-01-02 13:12:00,91.1126,2633.1618,119.4989,46.1956,33.9721,78.2595,66.0933,45.2748,23.1386,7.5000,125.0847,268.7753,normal
7,11,2026-01-02 13:15:00,88.7438,2628.2003,119.4579,45.5156,31.8751,77.9874,66.0933,45.2748,23.1386,7.5000,120.6189,272.6422,normal
7,12,2026-01-02 13:18:00,89.6793,2625.5583,119.9736,46.7437,29.2862,78.2120,66.0933,45.2748,23.1386,7.5000,118.9656,264.8709,normal
7,13,2026-01-02 13:21:00,89.0952,2633.6447,120.0619,46.2452,29.0317,78.0366,66.0933,45.2748,21.9268,7.5000,118.1269,259.1631,normal
7,14,2026-01-02 13:24:00,88.7217,2631.3652,119.7153,46.4752,30.9925,78.2695,66.0933,45.2748,21.9268,7.5000,119.7142,252.9467,normal
7,15,2026-01-02 13:27:00,89.6283,2633.6897,119.4765,39.5139,30.8307,77.7816,66.0933,45.2748,21.9268,7.5000,120.4589,256.8279,normal
7,16,2026-01-02 13:30:00,88.5435,2629.8478,119.3148,40.6755,32.5280,77.9713,66.0933,45.2748,21.9268,7.5000,121.0715,259.6651,normal
7,17,2026-01-02 13:33:00,92.2727,2635.8172,119.4679,43.5228,31.7611,78.0250,66.0933,45.2748,21.9268,7.5000,124.0338,257.6462,normal
7,18,2026-01-02 13:36:00,89.9373,2636.1811,119.5276,46.6984,31.2060,78.2075,66.0933,45.2748,21.9268,7.5000,121.1433,262.2584,normal
7,19,2026-01-02 13:39:00,84.3817,2653.6696,118.9286,48.3649,34.8325,78.6142,66.0933,45.2748,22.3790,7.5000,119.2142,262.5567,normal
7,20,2026-01-02 13:42:00,82.4515,2645.5155,118.6276,48.9742,36.7441,78.1777,66.0933,45.2748,22.3790,7.5000,119.1956,277.7714,normal
7,21,2026-01-02 13:45:00,87.0491,2632.3775,119.3647,52.2131,36.0241,78.8678,66.0933,45.2748,22.3790,7.5000,123.0732,279.0553,normal
7,22,2026-01-02 13:48:00,91.5084,2615.2173,118.9145,52.8117,34.5681,78.9480,66.0933,45.2748,22.3790,7.5000,126.0765,276.4509,normal
7,23,2026-01-02 13:51:00,85.8700,2631.5594,118.4764,53.7384,33.4968,79.0600,66.0933,45.2748,22.3790,7.5000,119.3668,276.5546,normal
